statenum,casenum,vnumber,pnumber,atmcond,accday,acchr,accmin,accmon,arf1,caseyear,dayofweek,latitude,longitude,manncol,speeding,travspd,dridistract,drivisobs,surfcond
48,3354,4,1,1,23,3,4,12,0,2017,7,27.70207778,-97.41791667,1,0,998,96,0,1
48,3355,1,1,1,23,12,11,12,0,2017,7,30.69582222,-95.64455833,6,0,998,96,0,98
48,3355,2,1,1,23,12,11,12,0,2017,7,30.69582222,-95.64455833,6,0,998,96,0,1
48,3356,1,1,1,24,22,0,12,0,2017,1,29.05363889,-95.33348889,2,0,998,96,0,1
48,3356,2,1,1,24,22,0,12,0,2017,1,29.05363889,-95.33348889,2,0,998,96,0,1
48,3357,1,1,1,24,19,0,12,0,2017,1,29.85480556,-95.26239444,0,0,998,96,0,1
48,3358,1,1,10,24,3,30,12,0,2017,1,32.92007778,-94.735075,0,1,998,96,0,1
48,3359,1,1,10,25,11,42,12,0,2017,2,28.88740833,-95.64778056,2,1,998,96,0,1
48,3359,2,1,10,25,11,42,12,0,2017,2,28.88740833,-95.64778056,2,1,998,96,0,1
48,3360,1,1,10,25,3,45,12,0,2017,2,32.71130556,-96.05984444,0,0,998,96,0,1
48,3360,1,2,10,25,3,45,12,0,2017,2,32.71130556,-96.05984444,0,0,998,96,0,1
48,3360,1,3,10,25,3,45,12,0,2017,2,32.71130556,-96.05984444,0,0,998,96,0,1
48,3361,1,1,10,25,19,15,12,0,2017,2,29.78630278,-95.96921944,0,0,998,96,0,1
48,3361,1,2,10,25,19,15,12,0,2017,2,29.78630278,-95.96921944,0,0,998,96,0,1
48,3362,1,1,10,26,18,12,12,0,2017,3,29.35438889,-95.08100278,6,0,998,96,0,98
48,3362,2,1,10,26,18,12,12,0,2017,3,29.35438889,-95.08100278,6,0,998,96,0,1
48,3363,1,1,2,26,13,45,12,0,2017,3,32.48983333,-100.23885,0,0,998,96,0,2
48,3364,1,1,99,26,99,99,12,0,2017,3,30.61011667,-97.30534444,0,0,998,96,0,1
48,3365,1,1,3,27,8,38,12,0,2017,4,32.15898889,-101.7086139,6,0,998,96,0,4
48,3365,1,2,3,27,8,38,12,0,2017,4,32.15898889,-101.7086139,6,0,998,96,0,4
48,3365,1,3,3,27,8,38,12,0,2017,4,32.15898889,-101.7086139,6,0,998,96,0,4
48,3365,1,4,3,27,8,38,12,0,2017,4,32.15898889,-101.7086139,6,0,998,96,0,4
48,3365,2,1,3,27,8,38,12,0,2017,4,32.15898889,-101.7086139,6,0,998,96,0,4
48,3365,2,2,3,27,8,38,12,0,2017,4,32.15898889,-101.7086139,6,0,998,96,0,4
48,3366,1,1,10,27,23,39,12,0,2017,4,32.18190556,-96.47146944,2,0,998,96,0,1
48,3366,2,1,10,27,23,39,12,0,2017,4,32.18190556,-96.47146944,2,0,998,96,0,1
48,3366,2,2,10,27,23,39,12,0,2017,4,32.18190556,-96.47146944,2,0,998,96,0,1
48,3367,1,1,10,27,17,35,12,0,2017,4,32.35713611,-95.35887778,7,0,998,3,0,1
48,3367,1,2,10,27,17,35,12,0,2017,4,32.35713611,-95.35887778,7,0,998,3,0,1
48,3367,1,3,10,27,17,35,12,0,2017,4,32.35713611,-95.35887778,7,0,998,3,0,1
48,3367,1,4,10,27,17,35,12,0,2017,4,32.35713611,-95.35887778,7,0,998,3,0,1
48,3367,1,5,10,27,17,35,12,0,2017,4,32.35713611,-95.35887778,7,0,998,3,0,1
48,3367,1,6,10,27,17,35,12,0,2017,4,32.35713611,-95.35887778,7,0,998,3,0,1
48,3367,2,1,10,27,17,35,12,0,2017,4,32.35713611,-95.35887778,7,0,998,96,0,1
48,3367,3,1,10,27,17,35,12,0,2017,4,32.35713611,-95.35887778,7,0,998,96,0,1
48,3368,1,1,10,28,11,59,12,0,2017,5,32.98303333,-96.93252222,0,1,99,96,0,1
48,3369,1,1,10,29,10,50,12,0,2017,6,31.08914444,-99.82274444,6,0,998,96,0,2
48,3369,2,1,10,29,10,50,12,0,2017,6,31.08914444,-99.82274444,6,0,998,96,0,2
48,3369,2,2,10,29,10,50,12,0,2017,6,31.08914444,-99.82274444,6,0,998,96,0,2
48,3369,2,3,10,29,10,50,12,0,2017,6,31.08914444,-99.82274444,6,0,998,96,0,2
48,3370,1,1,1,29,13,27,12,0,2017,6,99.9999,-999.9999,0,0,998,96,0,1
48,3370,1,2,1,29,13,27,12,0,2017,6,99.9999,-999.9999,0,0,998,96,0,1
48,3370,1,3,1,29,13,27,12,0,2017,6,99.9999,-999.9999,0,0,998,96,0,1
48,3370,1,4,1,29,13,27,12,0,2017,6,99.9999,-999.9999,0,0,998,96,0,1
48,3371,1,1,1,23,21,31,11,14,2017,5,30.12714167,-94.15814444,0,0,998,99,99,1
48,3371,2,1,1,23,21,31,11,14,2017,5,30.12714167,-94.15814444,0,0,998,96,0,1
48,3371,2,2,1,23,21,31,11,14,2017,5,30.12714167,-94.15814444,0,0,998,96,0,1
48,3371,2,3,1,23,21,31,11,14,2017,5,30.12714167,-94.15814444,0,0,998,96,0,1
48,3372,1,1,2,16,19,20,12,0,2017,7,30.07317222,-95.5401,7,0,998,96,0,2
48,3372,2,1,2,16,19,20,12,0,2017,7,30.07317222,-95.5401,7,0,998,96,0,2
48,3372,2,2,2,16,19,20,12,0,2017,7,30.07317222,-95.5401,7,0,998,96,0,2
48,3372,3,1,2,16,19,20,12,0,2017,7,30.07317222,-95.5401,7,0,998,96,0,2
48,3372,3,2,2,16,19,20,12,0,2017,7,30.07317222,-95.5401,7,0,998,96,0,2
