statenum,casenum,vnumber,pnumber,atmcond,accday,acchr,accmin,accmon,arf1,caseyear,dayofweek,latitude,longitude,manncol,speeding,travspd,dridistract,drivisobs,surfcond
48,4,1,3,1,1,0,26,1,0,2010,6,28.11256667,-97.92755833,0,1,998,0,0,1
48,5,1,1,1,1,16,22,1,0,2010,6,28.11898056,-98.59128611,0,0,998,0,0,1
48,5,2,1,1,1,16,22,1,0,2010,6,28.11898056,-98.59128611,0,0,998,0,0,1
48,5,2,2,1,1,16,22,1,0,2010,6,28.11898056,-98.59128611,0,0,998,0,0,1
48,6,1,1,1,2,11,52,1,0,2010,7,31.58949444,-94.61905833,6,0,998,0,0,1
48,6,2,1,1,2,11,52,1,0,2010,7,31.58949444,-94.61905833,6,0,998,0,0,1
48,7,1,1,1,2,18,16,1,0,2010,7,32.69113889,-97.10829167,0,0,998,0,0,1
48,8,1,1,1,2,16,30,1,0,2010,7,29.47772222,-99.76895556,0,0,998,92,0,1
48,10,1,1,1,3,6,44,1,0,2010,1,31.61854167,-95.60483056,0,0,998,0,0,1
48,11,1,1,1,4,15,41,1,0,2010,2,29.87147222,-94.34267778,6,0,998,98,0,1
48,11,2,1,1,4,15,41,1,0,2010,2,29.87147222,-94.34267778,6,0,998,0,0,1
48,11,2,2,1,4,15,41,1,0,2010,2,29.87147222,-94.34267778,6,0,998,0,0,1
48,12,1,1,1,4,16,55,1,0,2010,2,31.94085556,-94.07481111,0,1,998,0,0,1
48,13,1,1,1,4,12,35,1,0,2010,2,26.94900556,-99.32979722,2,0,998,0,0,1
48,13,2,1,1,4,12,35,1,0,2010,2,26.94900556,-99.32979722,2,0,998,0,0,1
48,14,1,1,10,5,6,19,1,0,2010,3,33.28501389,-97.23578333,6,1,998,0,0,1
48,14,2,1,10,5,6,19,1,0,2010,3,33.28501389,-97.23578333,6,1,998,0,0,1
48,15,1,1,10,6,20,50,1,0,2010,4,30.31604444,-98.95666944,0,1,998,0,0,1
48,15,1,2,10,6,20,50,1,0,2010,4,30.31604444,-98.95666944,0,1,998,0,0,1
48,15,1,3,10,6,20,50,1,0,2010,4,30.31604444,-98.95666944,0,1,998,0,0,1
48,15,1,4,10,6,20,50,1,0,2010,4,30.31604444,-98.95666944,0,1,998,0,0,1
48,15,1,5,10,6,20,50,1,0,2010,4,30.31604444,-98.95666944,0,1,998,0,0,1
48,16,1,1,10,6,13,21,1,0,2010,4,30.99767778,-94.94274167,0,0,998,0,0,1
48,17,1,1,1,8,15,9,1,0,2010,6,32.38105,-94.95153056,0,0,998,0,0,1
48,18,1,1,1,8,3,16,1,0,2010,6,31.95284444,-97.29487778,0,1,998,0,0,1
48,19,1,1,10,8,8,48,1,0,2010,6,32.36502778,-95.11591667,0,0,998,96,0,1
48,20,1,1,1,8,23,14,1,0,2010,6,32.61635278,-97.16278611,0,1,998,0,0,1
48,21,1,1,1,8,15,36,1,0,2010,6,32.48333889,-95.92944167,6,1,998,0,0,1
48,21,1,2,1,8,15,36,1,0,2010,6,32.48333889,-95.92944167,6,1,998,0,0,1
48,21,2,1,1,8,15,36,1,0,2010,6,32.48333889,-95.92944167,6,1,998,15,0,1
48,22,1,1,1,9,3,50,1,0,2010,7,33.02672778,-96.73358889,6,0,998,0,0,1
48,22,2,1,1,9,3,50,1,0,2010,7,33.02672778,-96.73358889,6,0,998,0,0,1
48,23,1,1,1,9,23,25,1,0,2010,7,30.06671667,-95.79889167,6,0,998,0,0,1
48,23,2,1,1,9,23,25,1,0,2010,7,30.06671667,-95.79889167,6,0,998,0,0,1
48,24,1,1,1,9,13,46,1,0,2010,7,36.02727222,-102.5735083,0,0,998,99,0,1
48,25,1,1,1,9,11,52,1,0,2010,7,31.51238333,-94.54563056,6,0,998,0,0,1
48,25,2,1,1,9,11,52,1,0,2010,7,31.51238333,-94.54563056,6,0,998,96,0,1
48,25,2,2,1,9,11,52,1,0,2010,7,31.51238333,-94.54563056,6,0,998,96,0,1
48,25,2,3,1,9,11,52,1,0,2010,7,31.51238333,-94.54563056,6,0,998,96,0,1
48,26,1,1,1,10,12,58,1,0,2010,1,26.31079444,-98.22667778,1,1,96,0,0,1
48,26,1,2,1,10,12,58,1,0,2010,1,26.31079444,-98.22667778,1,1,96,0,0,1
48,26,2,1,1,10,12,58,1,0,2010,1,26.31079444,-98.22667778,1,1,998,0,0,1
48,26,3,1,1,10,12,58,1,0,2010,1,26.31079444,-98.22667778,1,1,998,0,0,1
48,27,1,1,1,11,1,27,1,0,2010,2,33.09986389,-94.21827778,8,0,998,0,0,1
48,27,2,1,1,11,1,27,1,0,2010,2,33.09986389,-94.21827778,8,0,998,0,0,1
48,28,1,1,1,11,23,50,1,0,2010,2,30.02859444,-95.42895833,0,1,998,0,0,1
48,29,1,1,1,11,20,2,1,0,2010,2,34.61385556,-102.6051389,0,1,998,92,0,1
48,29,1,2,1,11,20,2,1,0,2010,2,34.61385556,-102.6051389,0,1,998,92,0,1
48,29,1,3,1,11,20,2,1,0,2010,2,34.61385556,-102.6051389,0,1,998,92,0,1
48,30,1,1,1,11,18,39,1,0,2010,2,30.41518611,-97.67699722,0,0,998,12,0,1
48,31,1,1,1,11,8,1,1,0,2010,2,30.85123333,-94.52638889,6,0,998,0,2,1
48,31,2,1,1,11,8,1,1,0,2010,2,30.85123333,-94.52638889,6,0,998,0,0,1
48,32,1,1,1,12,2,15,1,23,2010,3,29.6012,-98.55779167,6,0,0,0,0,1
48,32,2,1,1,12,2,15,1,23,2010,3,29.6012,-98.55779167,6,0,998,0,0,1
48,33,1,1,1,12,15,48,1,0,2010,3,29.74454722,-95.35709722,0,0,998,0,0,1
48,34,1,1,2,12,7,45,1,0,2010,3,27.84744167,-98.00827222,6,0,998,0,0,2
48,34,1,2,2,12,7,45,1,0,2010,3,27.84744167,-98.00827222,6,0,998,0,0,2
48,34,2,1,2,12,7,45,1,0,2010,3,27.84744167,-98.00827222,6,0,998,0,0,2
48,34,2,2,2,12,7,45,1,0,2010,3,27.84744167,-98.00827222,6,0,998,0,0,2
48,35,1,1,1,12,11,39,1,0,2010,3,30.77446944,-95.192525,0,1,998,0,0,1
48,36,1,1,2,12,15,23,1,14,2010,3,27.73882778,-98.92873056,0,1,998,97,0,2
48,36,2,1,2,12,15,23,1,14,2010,3,27.73882778,-98.92873056,0,1,998,0,0,2
48,37,1,1,1,14,16,19,1,0,2010,5,33.10235556,-101.2602667,7,1,998,0,0,1
48,37,2,1,1,14,16,19,1,0,2010,5,33.10235556,-101.2602667,7,1,998,0,0,1
48,37,3,1,1,14,16,19,1,0,2010,5,33.10235556,-101.2602667,7,1,998,0,0,1
48,38,1,1,5,14,8,30,1,0,2010,5,29.465075,-97.84965556,6,1,998,0,0,2
48,38,2,1,5,14,8,30,1,0,2010,5,29.465075,-97.84965556,6,1,998,0,0,2
48,38,2,2,5,14,8,30,1,0,2010,5,29.465075,-97.84965556,6,1,998,0,0,2
48,39,1,1,1,14,15,40,1,0,2010,5,35.68189722,-101.4901583,0,1,998,0,0,1
48,40,1,1,1,14,6,30,1,0,2010,5,32.39825,-95.85151389,6,0,998,0,0,1
48,40,2,1,1,14,6,30,1,0,2010,5,32.39825,-95.85151389,6,0,998,0,0,1
48,41,1,1,10,15,2,21,1,0,2010,6,25.90313333,-97.446425,0,0,998,0,0,2
48,42,1,1,10,15,20,30,1,0,2010,6,32.32268056,-95.60835,0,0,998,0,0,1
48,43,1,1,2,15,20,15,1,0,2010,6,31.27668056,-94.13481944,0,0,998,0,0,2
48,44,1,1,1,15,9,54,1,0,2010,6,32.83924722,-97.15113333,0,1,998,0,0,1
48,45,1,1,2,15,6,40,1,0,2010,6,29.19472778,-96.01690278,2,0,998,0,0,2
48,45,2,1,2,15,6,40,1,0,2010,6,29.19472778,-96.01690278,2,0,998,0,0,2
48,46,1,1,1,16,22,55,1,0,2010,7,31.82426389,-102.5090083,0,1,998,0,0,1
48,47,1,1,1,16,20,35,1,0,2010,7,30.30913333,-94.18677778,0,1,998,0,0,1
48,48,1,1,2,16,9,11,1,0,2010,7,30.57423333,-95.43703056,0,1,998,0,0,6
48,49,1,1,1,17,4,32,1,0,2010,1,29.97110833,-97.63626944,0,1,998,0,0,2
48,50,1,1,2,17,11,34,1,0,2010,1,31.39767778,-96.11766944,2,0,998,0,0,2
48,50,2,1,2,17,11,34,1,0,2010,1,31.39767778,-96.11766944,2,0,998,0,0,2
48,51,1,1,1,17,18,24,1,0,2010,1,29.91833889,-95.41241944,6,0,998,0,0,1
48,51,2,1,1,17,18,24,1,0,2010,1,29.91833889,-95.41241944,6,0,998,0,0,1
48,52,1,1,1,17,3,19,1,0,2010,1,35.64310278,-101.4792972,0,0,998,0,0,1
48,52,1,2,1,17,3,19,1,0,2010,1,35.64310278,-101.4792972,0,0,998,0,0,1
48,53,1,1,1,18,13,5,1,0,2010,2,30.26188333,-98.47483611,0,0,998,0,0,1
48,53,2,1,1,18,13,5,1,0,2010,2,30.26188333,-98.47483611,0,0,998,0,0,1
48,53,2,2,1,18,13,5,1,0,2010,2,30.26188333,-98.47483611,0,0,998,0,0,1
48,54,1,1,1,18,19,45,1,0,2010,2,30.30098333,-95.466975,0,0,998,0,0,1
48,54,1,2,1,18,19,45,1,0,2010,2,30.30098333,-95.466975,0,0,998,0,0,1
48,54,1,3,1,18,19,45,1,0,2010,2,30.30098333,-95.466975,0,0,998,0,0,1
48,54,2,1,1,18,19,45,1,0,2010,2,30.30098333,-95.466975,0,0,998,0,0,1
48,54,3,1,1,18,19,45,1,0,2010,2,30.30098333,-95.466975,0,0,998,0,0,1
48,55,1,1,1,18,15,32,1,0,2010,2,29.17045,-98.1843,0,0,998,15,0,1
48,56,1,1,10,19,12,35,1,0,2010,3,30.33861944,-94.27582778,1,1,998,0,0,1
48,56,2,1,10,19,12,35,1,0,2010,3,30.33861944,-94.27582778,1,1,998,92,0,1
48,57,1,1,5,20,3,15,1,0,2010,4,32.29805278,-97.818575,0,1,998,0,0,2
48,57,1,2,5,20,3,15,1,0,2010,4,32.29805278,-97.818575,0,1,998,0,0,2
48,58,1,1,1,21,19,29,1,0,2010,5,32.99672222,-96.98053611,6,1,998,0,0,1
48,58,1,2,1,21,19,29,1,0,2010,5,32.99672222,-96.98053611,6,1,998,0,0,1
48,58,1,3,1,21,19,29,1,0,2010,5,32.99672222,-96.98053611,6,1,998,0,0,1
48,58,1,4,1,21,19,29,1,0,2010,5,32.99672222,-96.98053611,6,1,998,0,0,1
48,58,2,1,1,21,19,29,1,0,2010,5,32.99672222,-96.98053611,6,1,998,0,0,1
48,58,2,2,1,21,19,29,1,0,2010,5,32.99672222,-96.98053611,6,1,998,0,0,1
48,59,1,1,1,21,15,43,1,0,2010,5,29.90651944,-93.93403889,0,1,998,0,0,1
48,60,1,1,1,22,4,43,1,0,2010,6,30.70553333,-93.82375833,0,1,998,0,0,1
48,61,1,1,1,22,8,40,1,0,2010,6,31.95848056,-94.16705833,6,0,998,0,0,1
48,61,1,2,1,22,8,40,1,0,2010,6,31.95848056,-94.16705833,6,0,998,0,0,1
48,61,2,1,1,22,8,40,1,0,2010,6,31.95848056,-94.16705833,6,0,998,0,0,1
48,62,1,1,1,22,16,58,1,0,2010,6,32.87194722,-97.34240833,6,0,998,0,0,0
48,62,2,1,1,22,16,58,1,0,2010,6,32.87194722,-97.34240833,6,0,998,98,0,1
48,63,1,1,1,22,9,24,1,14,2010,6,30.42240278,-97.870675,0,1,998,92,0,1
48,63,1,2,1,22,9,24,1,14,2010,6,30.42240278,-97.870675,0,1,998,92,0,1
48,63,2,1,1,22,9,24,1,14,2010,6,30.42240278,-97.870675,0,1,998,0,0,1
48,64,1,1,1,22,5,8,1,20,2010,6,33.37278333,-98.766875,0,1,76,0,0,1
48,64,1,2,1,22,5,8,1,20,2010,6,33.37278333,-98.766875,0,1,76,0,0,1
48,64,1,3,1,22,5,8,1,20,2010,6,33.37278333,-98.766875,0,1,76,0,0,1
48,65,1,1,1,23,13,58,1,0,2010,7,30.23037222,-98.075725,6,0,998,6,0,1
48,65,2,1,1,23,13,58,1,0,2010,7,30.23037222,-98.075725,6,0,998,0,0,1
48,66,1,1,1,24,1,37,1,0,2010,1,33.13809167,-94.16289722,0,0,998,0,0,1
48,66,1,2,1,24,1,37,1,0,2010,1,33.13809167,-94.16289722,0,0,998,0,0,1
48,66,1,3,1,24,1,37,1,0,2010,1,33.13809167,-94.16289722,0,0,998,0,0,1
48,67,1,1,1,25,15,4,1,0,2010,2,31.76217222,-99.07719722,2,0,998,0,0,1
48,67,2,1,1,25,15,4,1,0,2010,2,31.76217222,-99.07719722,2,0,998,0,0,1
48,68,1,1,1,26,21,10,1,0,2010,3,31.39565556,-94.65299444,2,0,998,0,0,1
48,68,1,2,1,26,21,10,1,0,2010,3,31.39565556,-94.65299444,2,0,998,0,0,1
48,68,2,1,1,26,21,10,1,0,2010,3,31.39565556,-94.65299444,2,0,998,0,0,1
48,69,1,1,1,26,17,56,1,0,2010,3,32.74018333,-96.53946111,0,0,998,92,97,1
48,70,1,1,10,26,2,45,1,0,2010,3,29.69555278,-95.62382778,0,1,998,0,0,1
48,71,1,1,1,26,19,23,1,0,2010,3,31.96493611,-102.0362639,6,0,998,0,0,1
48,71,2,1,1,26,19,23,1,0,2010,3,31.96493611,-102.0362639,6,0,998,0,0,1
48,72,1,1,10,26,21,43,1,0,2010,3,32.46002778,-99.93440833,0,0,998,0,0,1
48,73,1,1,1,27,11,12,1,0,2010,4,32.13671389,-101.5048417,0,1,58,5,0,1
48,74,1,1,10,27,14,12,1,0,2010,4,30.493375,-94.78561389,0,0,998,0,0,1
48,74,1,2,10,27,14,12,1,0,2010,4,30.493375,-94.78561389,0,0,998,0,0,1
48,75,1,1,1,27,9,39,1,0,2010,4,34.34965556,-101.7451806,0,1,998,12,0,1
48,76,1,1,1,29,21,11,1,0,2010,6,32.73148056,-97.04601389,0,1,998,0,0,1
48,76,1,2,1,29,21,11,1,0,2010,6,32.73148056,-97.04601389,0,1,998,0,0,1
48,77,1,1,2,29,16,50,1,0,2010,6,32.58361111,-94.91745556,1,1,998,0,0,2
48,77,1,2,2,29,16,50,1,0,2010,6,32.58361111,-94.91745556,1,1,998,0,0,2
48,77,1,3,2,29,16,50,1,0,2010,6,32.58361111,-94.91745556,1,1,998,0,0,2
48,77,2,1,2,29,16,50,1,0,2010,6,32.58361111,-94.91745556,1,1,998,92,0,2
48,78,1,1,10,30,20,16,1,0,2010,7,29.62448611,-95.24017778,0,1,998,0,0,1
48,78,1,2,10,30,20,16,1,0,2010,7,29.62448611,-95.24017778,0,1,998,0,0,1
48,78,1,3,10,30,20,16,1,0,2010,7,29.62448611,-95.24017778,0,1,998,0,0,1
48,78,1,4,10,30,20,16,1,0,2010,7,29.62448611,-95.24017778,0,1,998,0,0,1
48,78,1,5,10,30,20,16,1,0,2010,7,29.62448611,-95.24017778,0,1,998,0,0,1
48,79,1,1,10,30,2,45,1,0,2010,7,30.11886667,-95.37641389,0,1,998,0,0,1
48,79,1,2,10,30,2,45,1,0,2010,7,30.11886667,-95.37641389,0,1,998,0,0,1
48,80,1,1,1,31,2,22,1,0,2010,1,28.57381944,-99.60393889,0,0,998,0,0,1
48,80,1,2,1,31,2,22,1,0,2010,1,28.57381944,-99.60393889,0,0,998,0,0,1
48,80,1,3,1,31,2,22,1,0,2010,1,28.57381944,-99.60393889,0,0,998,0,0,1
48,81,1,1,10,31,7,35,1,0,2010,1,32.66415278,-95.4917,2,0,998,0,0,1
48,81,2,1,10,31,7,35,1,0,2010,1,32.66415278,-95.4917,2,0,998,0,0,1
48,81,2,2,10,31,7,35,1,0,2010,1,32.66415278,-95.4917,2,0,998,0,0,1
48,82,1,1,10,21,5,32,1,0,2010,5,30.09616667,-94.12894444,0,1,998,92,0,2
48,82,1,2,10,21,5,32,1,0,2010,5,30.09616667,-94.12894444,0,1,998,92,0,2
48,82,2,1,10,21,5,32,1,0,2010,5,30.09616667,-94.12894444,0,1,998,0,0,2
48,83,1,1,1,24,5,9,1,0,2010,1,27.44477222,-99.45963611,0,1,998,0,0,1
48,84,1,1,1,26,14,45,1,0,2010,3,32.02108333,-95.37731944,0,0,998,92,0,1
48,84,1,2,1,26,14,45,1,0,2010,3,32.02108333,-95.37731944,0,0,998,92,0,1
48,84,1,3,1,26,14,45,1,0,2010,3,32.02108333,-95.37731944,0,0,998,92,0,1
48,84,1,4,1,26,14,45,1,0,2010,3,32.02108333,-95.37731944,0,0,998,92,0,1
48,84,1,5,1,26,14,45,1,0,2010,3,32.02108333,-95.37731944,0,0,998,92,0,1
48,84,1,6,1,26,14,45,1,0,2010,3,32.02108333,-95.37731944,0,0,998,92,0,1
48,85,1,1,1,26,15,10,1,0,2010,3,29.353675,-96.08887222,0,0,998,0,0,1
48,85,1,2,1,26,15,10,1,0,2010,3,29.353675,-96.08887222,0,0,998,0,0,1
48,85,1,3,1,26,15,10,1,0,2010,3,29.353675,-96.08887222,0,0,998,0,0,1
48,86,1,1,2,29,12,42,1,0,2010,6,32.47410833,-94.77201389,6,1,998,0,0,2
48,86,1,2,2,29,12,42,1,0,2010,6,32.47410833,-94.77201389,6,1,998,0,0,2
48,86,2,1,2,29,12,42,1,0,2010,6,32.47410833,-94.77201389,6,1,998,0,0,2
48,87,1,1,1,3,10,30,1,0,2010,1,31.32739167,-105.9079444,0,0,998,3,0,1
48,87,1,2,1,3,10,30,1,0,2010,1,31.32739167,-105.9079444,0,0,998,3,0,1
48,87,1,3,1,3,10,30,1,0,2010,1,31.32739167,-105.9079444,0,0,998,3,0,1
48,88,1,1,1,1,11,25,1,0,2010,6,29.92454444,-95.19943611,6,0,998,0,0,1
48,88,2,1,1,1,11,25,1,0,2010,6,29.92454444,-95.19943611,6,0,998,0,0,1
48,88,2,2,1,1,11,25,1,0,2010,6,29.92454444,-95.19943611,6,0,998,0,0,1
48,88,2,3,1,1,11,25,1,0,2010,6,29.92454444,-95.19943611,6,0,998,0,0,1
48,88,2,4,1,1,11,25,1,0,2010,6,29.92454444,-95.19943611,6,0,998,0,0,1
48,88,2,5,1,1,11,25,1,0,2010,6,29.92454444,-95.19943611,6,0,998,0,0,1
48,88,3,1,1,1,11,25,1,0,2010,6,29.92454444,-95.19943611,6,0,0,0,0,1
48,88,4,1,1,1,11,25,1,0,2010,6,29.92454444,-95.19943611,6,0,0,0,0,1
48,88,4,2,1,1,11,25,1,0,2010,6,29.92454444,-95.19943611,6,0,0,0,0,1
48,89,1,1,1,1,3,45,1,0,2010,6,29.81691944,-95.64553611,6,1,998,0,0,1
48,89,2,1,1,1,3,45,1,0,2010,6,29.81691944,-95.64553611,6,1,998,0,0,1
48,89,2,2,1,1,3,45,1,0,2010,6,29.81691944,-95.64553611,6,1,998,0,0,1
48,89,3,1,1,1,3,45,1,0,2010,6,29.81691944,-95.64553611,6,1,998,0,0,1
48,89,3,2,1,1,3,45,1,0,2010,6,29.81691944,-95.64553611,6,1,998,0,0,1
48,89,3,3,1,1,3,45,1,0,2010,6,29.81691944,-95.64553611,6,1,998,0,0,1
48,89,4,1,1,1,3,45,1,0,2010,6,29.81691944,-95.64553611,6,1,998,0,0,1
48,89,4,2,1,1,3,45,1,0,2010,6,29.81691944,-95.64553611,6,1,998,0,0,1
48,90,1,1,1,1,9,28,1,0,2010,6,31.89307778,-102.2499556,0,0,998,0,0,1
48,91,1,1,1,1,3,40,1,23,2010,6,99.9999,-999.9999,1,0,998,0,0,1
48,91,2,1,1,1,3,40,1,23,2010,6,99.9999,-999.9999,1,0,0,0,0,1
48,92,1,1,3,4,4,48,1,0,2010,2,33.258875,-94.35321389,0,1,998,0,0,4
48,93,1,1,2,7,4,35,1,0,2010,5,29.90805833,-95.654625,0,0,999,0,0,2
48,93,2,1,2,7,4,35,1,0,2010,5,29.90805833,-95.654625,0,0,998,0,0,2
48,94,1,1,1,7,14,30,1,0,2010,5,30.66667222,-97.88030556,0,1,998,0,0,1
48,95,1,1,1,8,7,0,1,0,2010,6,29.92628056,-95.30279722,1,1,998,0,0,1
48,95,2,1,1,8,7,0,1,0,2010,6,29.92628056,-95.30279722,1,1,0,0,0,1
48,95,2,2,1,8,7,0,1,0,2010,6,29.92628056,-95.30279722,1,1,0,0,0,1
48,95,2,3,1,8,7,0,1,0,2010,6,29.92628056,-95.30279722,1,1,0,0,0,1
48,96,1,1,1,9,1,35,1,19,2010,7,29.84732778,-95.33335833,1,0,998,0,3,1
48,96,2,1,1,9,1,35,1,19,2010,7,29.84732778,-95.33335833,1,0,0,0,0,1
48,96,2,2,1,9,1,35,1,19,2010,7,29.84732778,-95.33335833,1,0,0,0,0,1
48,97,1,1,1,12,5,37,1,0,2010,3,35.20764722,-101.6197056,0,1,998,0,0,1
48,97,1,2,1,12,5,37,1,0,2010,3,35.20764722,-101.6197056,0,1,998,0,0,1
48,98,1,1,3,14,22,0,1,0,2010,5,32.47298333,-95.23120833,0,0,998,0,0,2
48,99,1,1,10,15,21,30,1,0,2010,6,33.50719167,-94.08451111,0,1,87,0,0,1
48,99,1,2,10,15,21,30,1,0,2010,6,33.50719167,-94.08451111,0,1,87,0,0,1
48,100,1,1,1,17,0,59,1,0,2010,1,33.60296667,-101.8671333,6,1,998,0,0,1
48,100,1,2,1,17,0,59,1,0,2010,1,33.60296667,-101.8671333,6,1,998,0,0,1
48,100,2,1,1,17,0,59,1,0,2010,1,33.60296667,-101.8671333,6,1,998,0,0,0
48,101,1,1,1,18,19,7,1,0,2010,2,32.48782778,-96.349025,6,1,998,0,2,1
48,101,2,1,1,18,19,7,1,0,2010,2,32.48782778,-96.349025,6,1,998,0,0,1
48,102,1,1,1,18,1,30,1,0,2010,2,30.08334444,-95.24306389,0,0,998,0,0,1
48,103,1,1,2,22,20,50,1,0,2010,6,35.19976389,-101.0858917,0,1,998,0,8,2
48,104,1,1,10,23,17,22,1,0,2010,7,30.11097778,-97.38787778,0,0,998,92,0,1
48,104,1,2,10,23,17,22,1,0,2010,7,30.11097778,-97.38787778,0,0,998,92,0,1
48,104,2,1,10,23,17,22,1,0,2010,7,30.11097778,-97.38787778,0,0,0,0,0,1
48,104,2,2,10,23,17,22,1,0,2010,7,30.11097778,-97.38787778,0,0,0,0,0,1
48,105,1,1,10,23,4,21,1,0,2010,7,29.73643333,-95.60620278,6,0,998,0,0,1
48,105,1,2,10,23,4,21,1,0,2010,7,29.73643333,-95.60620278,6,0,998,0,0,1
48,105,1,3,10,23,4,21,1,0,2010,7,29.73643333,-95.60620278,6,0,998,0,0,1
48,105,2,1,10,23,4,21,1,0,2010,7,29.73643333,-95.60620278,6,0,998,0,0,1
48,106,1,1,1,27,15,55,1,0,2010,4,29.80594444,-95.39925556,6,0,998,0,0,1
48,106,2,1,1,27,15,55,1,0,2010,4,29.80594444,-95.39925556,6,0,998,0,0,1
48,106,2,2,1,27,15,55,1,0,2010,4,29.80594444,-95.39925556,6,0,998,0,0,1
48,107,1,1,10,27,22,10,1,0,2010,4,29.67958889,-95.43949722,1,1,998,0,0,1
48,107,2,1,10,27,22,10,1,0,2010,4,29.67958889,-95.43949722,1,1,998,0,0,1
48,107,2,2,10,27,22,10,1,0,2010,4,29.67958889,-95.43949722,1,1,998,0,0,1
48,108,1,1,2,28,18,8,1,0,2010,5,32.99772222,-96.465625,6,1,998,0,0,6
48,108,2,1,2,28,18,8,1,0,2010,5,32.99772222,-96.465625,6,1,998,0,0,6
48,109,1,1,4,29,13,0,1,0,2010,6,35.62003889,-101.5710917,0,0,998,0,0,3
48,109,1,2,4,29,13,0,1,0,2010,6,35.62003889,-101.5710917,0,0,998,0,0,3
48,109,1,3,4,29,13,0,1,0,2010,6,35.62003889,-101.5710917,0,0,998,0,0,3
48,109,1,4,4,29,13,0,1,0,2010,6,35.62003889,-101.5710917,0,0,998,0,0,3
48,109,1,5,4,29,13,0,1,0,2010,6,35.62003889,-101.5710917,0,0,998,0,0,3
48,110,1,1,10,29,9,0,1,0,2010,6,30.715275,-99.56424167,6,0,998,0,3,2
48,110,2,1,10,29,9,0,1,0,2010,6,30.715275,-99.56424167,6,0,998,0,0,2
48,110,2,2,10,29,9,0,1,0,2010,6,30.715275,-99.56424167,6,0,998,0,0,2
48,111,1,1,1,30,10,51,1,0,2010,7,28.03918889,-99.35550278,6,1,998,0,0,1
48,111,2,1,1,30,10,51,1,0,2010,7,28.03918889,-99.35550278,6,1,998,0,0,1
48,112,1,1,1,30,16,4,1,0,2010,7,32.71542778,-101.0894722,0,1,998,0,0,11
48,113,1,1,5,20,10,3,1,0,2010,4,32.87787222,-98.09303333,6,0,998,0,1,1
48,113,2,1,5,20,10,3,1,0,2010,4,32.87787222,-98.09303333,6,0,998,0,1,1
48,113,2,2,5,20,10,3,1,0,2010,4,32.87787222,-98.09303333,6,0,998,0,1,1
48,114,1,1,2,1,18,40,2,0,2010,2,29.75866389,-97.40947222,0,1,998,0,0,2
48,115,1,1,10,1,5,20,2,0,2010,2,29.82069444,-95.43277222,0,0,998,0,0,1
48,116,1,1,5,2,5,36,2,20,2010,3,27.70721944,-98.09343611,0,1,998,12,0,1
48,116,1,2,5,2,5,36,2,20,2010,3,27.70721944,-98.09343611,0,1,998,12,0,1
48,116,1,3,5,2,5,36,2,20,2010,3,27.70721944,-98.09343611,0,1,998,12,0,1
48,116,1,4,5,2,5,36,2,20,2010,3,27.70721944,-98.09343611,0,1,998,12,0,1
48,116,1,5,5,2,5,36,2,20,2010,3,27.70721944,-98.09343611,0,1,998,12,0,1
48,116,1,6,5,2,5,36,2,20,2010,3,27.70721944,-98.09343611,0,1,998,12,0,1
48,116,1,7,5,2,5,36,2,20,2010,3,27.70721944,-98.09343611,0,1,998,12,0,1
48,116,1,8,5,2,5,36,2,20,2010,3,27.70721944,-98.09343611,0,1,998,12,0,1
