statenum,casenum,vnumber,pnumber,atmcond,accday,acchr,accmin,accmon,arf1,caseyear,dayofweek,latitude,longitude,manncol,speeding,travspd,dridistract,drivisobs,surfcond
48,12,2,4,4,3,17,8,1,0,2013,5,31.20535833,-105.462175,6,1,998,0,0,3
48,12,2,5,4,3,17,8,1,0,2013,5,31.20535833,-105.462175,6,1,998,0,0,3
48,13,1,1,1,3,17,43,1,0,2013,5,32.61245556,-98.17301111,2,0,998,0,0,1
48,13,2,1,1,3,17,43,1,0,2013,5,32.61245556,-98.17301111,2,0,998,0,0,1
48,13,2,2,1,3,17,43,1,0,2013,5,32.61245556,-98.17301111,2,0,998,0,0,1
48,14,1,1,10,3,2,7,1,0,2013,5,27.88186944,-97.21018333,0,0,998,0,0,2
48,15,1,1,1,3,4,49,1,0,2013,5,32.81008333,-97.26446667,0,0,998,0,0,1
48,16,1,1,1,3,7,4,1,0,2013,5,32.45026389,-99.75549722,0,0,998,0,0,1
48,17,1,1,1,3,4,10,1,0,2013,5,30.11353056,-97.806275,0,0,998,0,0,1
48,17,1,2,1,3,4,10,1,0,2013,5,30.11353056,-97.806275,0,0,998,0,0,1
48,18,1,1,10,4,6,23,1,0,2013,6,26.18426111,-97.70002222,0,0,998,0,0,1
48,19,1,1,1,4,18,0,1,0,2013,6,32.54873611,-94.39511111,6,0,998,0,0,8
48,19,1,2,1,4,18,0,1,0,2013,6,32.54873611,-94.39511111,6,0,998,0,0,8
48,19,1,3,1,4,18,0,1,0,2013,6,32.54873611,-94.39511111,6,0,998,0,0,8
48,19,1,4,1,4,18,0,1,0,2013,6,32.54873611,-94.39511111,6,0,998,0,0,8
48,19,1,5,1,4,18,0,1,0,2013,6,32.54873611,-94.39511111,6,0,998,0,0,8
48,19,1,6,1,4,18,0,1,0,2013,6,32.54873611,-94.39511111,6,0,998,0,0,8
48,19,2,1,1,4,18,0,1,0,2013,6,32.54873611,-94.39511111,6,0,998,0,0,8
48,20,1,1,10,4,23,7,1,0,2013,6,27.98344167,-97.55292778,0,0,998,0,0,1
48,20,1,2,10,4,23,7,1,0,2013,6,27.98344167,-97.55292778,0,0,998,0,0,1
48,20,1,3,10,4,23,7,1,0,2013,6,27.98344167,-97.55292778,0,0,998,0,0,1
48,20,1,4,10,4,23,7,1,0,2013,6,27.98344167,-97.55292778,0,0,998,0,0,1
48,21,1,1,1,5,2,45,1,14,2013,7,32.64500833,-97.07645833,0,1,998,0,0,1
48,22,1,1,1,5,13,18,1,0,2013,7,32.81660278,-97.31311389,0,1,998,0,0,1
48,22,1,2,1,5,13,18,1,0,2013,7,32.81660278,-97.31311389,0,1,998,0,0,1
48,23,1,1,1,7,16,28,1,0,2013,2,33.08408333,-97.07818056,0,1,998,19,0,1
48,24,1,1,1,7,8,40,1,0,2013,2,29.63258611,-95.50247222,8,0,998,0,0,1
48,24,2,1,1,7,8,40,1,0,2013,2,29.63258611,-95.50247222,8,0,998,0,0,1
48,24,3,1,1,7,8,40,1,0,2013,2,29.63258611,-95.50247222,8,0,998,0,0,1
48,25,1,1,1,7,11,20,1,0,2013,2,32.67222778,-97.29524444,1,1,998,12,0,1
48,25,1,2,1,7,11,20,1,0,2013,2,32.67222778,-97.29524444,1,1,998,12,0,1
48,25,1,3,1,7,11,20,1,0,2013,2,32.67222778,-97.29524444,1,1,998,12,0,1
48,25,2,1,1,7,11,20,1,0,2013,2,32.67222778,-97.29524444,1,1,0,0,0,1
48,26,1,1,2,8,10,10,1,0,2013,3,30.11055833,-97.317525,6,0,998,93,0,2
48,26,2,1,2,8,10,10,1,0,2013,3,30.11055833,-97.317525,6,0,998,93,0,3
48,27,1,1,2,8,9,45,1,0,2013,3,32.64186111,-96.82308889,0,0,998,0,0,2
48,28,1,1,2,8,15,48,1,0,2013,3,32.38959722,-94.66650556,0,0,998,0,0,2
48,29,1,1,2,8,5,35,1,0,2013,3,29.76706944,-95.56208611,6,0,998,0,0,2
48,29,2,1,2,8,5,35,1,0,2013,3,29.76706944,-95.56208611,6,0,998,0,0,2
48,30,1,1,10,8,18,21,1,0,2013,3,27.83892778,-98.01400556,6,0,998,0,0,1
48,30,1,2,10,8,18,21,1,0,2013,3,27.83892778,-98.01400556,6,0,998,0,0,1
48,30,1,3,10,8,18,21,1,0,2013,3,27.83892778,-98.01400556,6,0,998,0,0,1
48,30,1,4,10,8,18,21,1,0,2013,3,27.83892778,-98.01400556,6,0,998,0,0,1
48,30,2,1,10,8,18,21,1,0,2013,3,27.83892778,-98.01400556,6,0,998,0,0,1
48,31,1,1,2,8,16,10,1,0,2013,3,29.89444722,-99.10563056,6,0,998,0,0,2
48,31,2,1,2,8,16,10,1,0,2013,3,29.89444722,-99.10563056,6,0,998,0,0,2
48,31,3,1,2,8,16,10,1,0,2013,3,29.89444722,-99.10563056,6,0,998,0,0,2
48,31,3,2,2,8,16,10,1,0,2013,3,29.89444722,-99.10563056,6,0,998,0,0,2
48,31,3,3,2,8,16,10,1,0,2013,3,29.89444722,-99.10563056,6,0,998,0,0,2
48,32,1,1,10,8,11,23,1,0,2013,3,33.548425,-101.8551611,0,0,998,1,6,1
48,33,1,1,10,8,13,0,1,0,2013,3,32.09456944,-102.0993889,6,0,998,0,0,1
48,33,2,1,10,8,13,0,1,0,2013,3,32.09456944,-102.0993889,6,0,998,0,0,1
48,33,2,2,10,8,13,0,1,0,2013,3,32.09456944,-102.0993889,6,0,998,0,0,1
48,34,1,1,2,8,7,30,1,0,2013,3,30.2685,-97.68790556,0,1,998,0,0,2
48,35,1,1,2,8,14,22,1,0,2013,3,30.350625,-97.50045833,1,1,998,93,0,2
48,35,2,1,2,8,14,22,1,0,2013,3,30.350625,-97.50045833,1,1,998,0,0,2
48,36,1,1,2,9,14,8,1,0,2013,4,32.60996944,-96.92593056,0,0,998,0,0,2
48,37,1,1,2,9,8,17,1,0,2013,4,30.34081111,-96.97339167,6,1,998,0,0,2
48,37,2,1,2,9,8,17,1,0,2013,4,30.34081111,-96.97339167,6,1,998,0,0,2
48,38,1,1,2,9,12,20,1,0,2013,4,30.88352778,-99.76499444,0,1,998,0,0,2
48,38,1,2,2,9,12,20,1,0,2013,4,30.88352778,-99.76499444,0,1,998,0,0,2
48,39,1,1,10,9,18,20,1,0,2013,4,27.75493889,-97.41543611,0,0,998,0,0,1
48,41,1,1,1,10,18,19,1,0,2013,5,31.78347778,-97.57404444,0,0,998,0,98,1
48,42,1,1,10,10,6,7,1,0,2013,5,32.80140278,-96.62981944,0,1,998,0,0,2
48,43,1,1,10,10,18,20,1,0,2013,5,29.78401111,-95.11011389,0,0,998,0,0,1
48,44,1,1,1,10,18,40,1,0,2013,5,32.44611944,-99.74793333,0,0,998,0,0,1
48,45,1,1,1,11,8,8,1,0,2013,6,31.22930556,-96.76226944,0,0,998,0,0,1
48,46,1,1,1,11,10,0,1,0,2013,6,30.18546667,-96.959525,2,0,998,0,0,1
48,46,1,2,1,11,10,0,1,0,2013,6,30.18546667,-96.959525,2,0,998,0,0,1
48,46,2,1,1,11,10,0,1,0,2013,6,30.18546667,-96.959525,2,0,998,0,0,1
48,46,2,2,1,11,10,0,1,0,2013,6,30.18546667,-96.959525,2,0,998,0,0,1
48,46,3,1,1,11,10,0,1,0,2013,6,30.18546667,-96.959525,2,0,998,0,0,1
48,47,1,1,10,12,7,57,1,0,2013,7,29.36253611,-98.59277778,0,1,998,0,0,1
48,48,1,1,2,12,2,42,1,0,2013,7,29.57056667,-95.10516667,0,1,998,0,0,2
48,49,1,1,1,13,18,52,1,0,2013,1,32.64747222,-96.88543333,6,0,998,0,0,1
48,49,1,2,1,13,18,52,1,0,2013,1,32.64747222,-96.88543333,6,0,998,0,0,1
48,49,1,3,1,13,18,52,1,0,2013,1,32.64747222,-96.88543333,6,0,998,0,0,1
48,49,1,4,1,13,18,52,1,0,2013,1,32.64747222,-96.88543333,6,0,998,0,0,1
48,49,1,5,1,13,18,52,1,0,2013,1,32.64747222,-96.88543333,6,0,998,0,0,1
48,49,2,1,1,13,18,52,1,0,2013,1,32.64747222,-96.88543333,6,0,998,0,0,1
48,49,2,2,1,13,18,52,1,0,2013,1,32.64747222,-96.88543333,6,0,998,0,0,1
48,50,1,1,10,13,2,46,1,0,2013,1,33.37098333,-97.24839444,0,1,998,0,0,1
48,50,1,2,10,13,2,46,1,0,2013,1,33.37098333,-97.24839444,0,1,998,0,0,1
48,50,1,3,10,13,2,46,1,0,2013,1,33.37098333,-97.24839444,0,1,998,0,0,1
48,50,1,4,10,13,2,46,1,0,2013,1,33.37098333,-97.24839444,0,1,998,0,0,1
48,51,1,1,1,13,22,30,1,0,2013,1,29.85904444,-95.26246111,0,0,998,0,0,1
48,52,1,1,1,13,13,22,1,0,2013,1,31.05282222,-104.9430333,0,0,998,0,0,1
48,52,1,2,1,13,13,22,1,0,2013,1,31.05282222,-104.9430333,0,0,998,0,0,1
48,52,1,3,1,13,13,22,1,0,2013,1,31.05282222,-104.9430333,0,0,998,0,0,1
48,52,1,4,1,13,13,22,1,0,2013,1,31.05282222,-104.9430333,0,0,998,0,0,1
48,52,1,5,1,13,13,22,1,0,2013,1,31.05282222,-104.9430333,0,0,998,0,0,1
48,52,1,6,1,13,13,22,1,0,2013,1,31.05282222,-104.9430333,0,0,998,0,0,1
48,53,1,1,1,14,7,32,1,0,2013,2,34.62252222,-100.737425,0,0,998,0,0,1
48,54,1,1,10,14,17,55,1,20,2013,2,29.740175,-95.26566389,0,1,998,0,0,1
48,54,1,2,10,14,17,55,1,20,2013,2,29.740175,-95.26566389,0,1,998,0,0,1
48,55,1,1,1,14,16,58,1,0,2013,2,32.67769722,-97.06494167,0,1,998,0,0,1
48,56,1,1,1,15,18,43,1,0,2013,3,29.49122778,-98.61291389,0,0,998,0,0,1
48,57,1,1,1,15,18,1,1,0,2013,3,29.47075278,-95.09436667,0,0,998,0,0,1
48,57,1,2,1,15,18,1,1,0,2013,3,29.47075278,-95.09436667,0,0,998,0,0,1
48,58,1,1,10,15,17,49,1,0,2013,3,32.67351389,-97.46921111,2,0,998,13,0,1
48,58,2,1,10,15,17,49,1,0,2013,3,32.67351389,-97.46921111,2,0,998,0,0,1
48,58,2,2,10,15,17,49,1,0,2013,3,32.67351389,-97.46921111,2,0,998,0,0,1
48,59,1,1,10,15,11,31,1,0,2013,3,30.15266111,-97.79150556,7,0,998,10,0,1
48,59,1,2,10,15,11,31,1,0,2013,3,30.15266111,-97.79150556,7,0,998,10,0,1
48,59,2,1,10,15,11,31,1,0,2013,3,30.15266111,-97.79150556,7,0,998,0,0,1
48,60,1,1,1,16,8,55,1,0,2013,4,29.53504722,-98.52042778,6,0,998,0,0,1
48,60,2,1,1,16,8,55,1,0,2013,4,29.53504722,-98.52042778,6,0,998,92,0,1
48,61,1,1,1,16,7,9,1,0,2013,4,30.71698611,-98.00935,1,1,0,0,0,1
48,61,2,1,1,16,7,9,1,0,2013,4,30.71698611,-98.00935,1,1,998,93,0,1
48,61,3,1,1,16,7,9,1,0,2013,4,30.71698611,-98.00935,1,1,998,0,0,1
48,62,1,1,2,16,17,16,1,0,2013,4,29.77287222,-98.27563611,1,1,998,7,0,2
48,62,2,1,2,16,17,16,1,0,2013,4,29.77287222,-98.27563611,1,1,0,0,0,2
48,63,1,1,1,17,6,53,1,0,2013,5,26.22377222,-97.69763611,0,0,998,0,0,1
48,64,1,1,1,17,19,18,1,0,2013,5,32.86422222,-96.68324722,0,0,998,0,0,1
48,64,1,2,1,17,19,18,1,0,2013,5,32.86422222,-96.68324722,0,0,998,0,0,1
48,65,1,1,1,17,7,35,1,0,2013,5,29.83745556,-95.198925,0,0,998,0,0,1
48,66,1,1,1,17,15,57,1,0,2013,5,35.27991111,-101.8340083,6,0,998,0,0,1
48,66,2,1,1,17,15,57,1,0,2013,5,35.27991111,-101.8340083,6,0,998,0,0,1
48,66,2,2,1,17,15,57,1,0,2013,5,35.27991111,-101.8340083,6,0,998,0,0,1
48,67,1,1,1,18,13,18,1,20,2013,6,30.24621667,-97.32124167,0,1,101,0,0,1
48,68,1,1,1,18,5,32,1,0,2013,6,32.76919444,-96.82441111,0,0,998,0,0,1
48,69,1,1,1,18,18,40,1,19,2013,6,32.37725556,-94.97916944,0,0,998,0,0,1
48,69,1,2,1,18,18,40,1,19,2013,6,32.37725556,-94.97916944,0,0,998,0,0,1
48,71,1,1,1,19,0,44,1,0,2013,7,30.00527222,-97.16670556,0,1,998,0,0,1
48,72,1,1,1,19,0,59,1,0,2013,7,31.08128611,-97.77006389,0,0,998,0,0,1
48,72,1,2,1,19,0,59,1,0,2013,7,31.08128611,-97.77006389,0,0,998,0,0,1
48,73,1,1,1,19,0,55,1,0,2013,7,29.62826389,-97.92561944,0,1,998,0,0,1
48,73,1,2,1,19,0,55,1,0,2013,7,29.62826389,-97.92561944,0,1,998,0,0,1
48,73,1,3,1,19,0,55,1,0,2013,7,29.62826389,-97.92561944,0,1,998,0,0,1
48,73,1,4,1,19,0,55,1,0,2013,7,29.62826389,-97.92561944,0,1,998,0,0,1
48,73,1,5,1,19,0,55,1,0,2013,7,29.62826389,-97.92561944,0,1,998,0,0,1
48,74,1,1,1,19,15,26,1,0,2013,7,29.70923056,-95.26779722,0,1,998,0,0,1
48,75,1,1,1,19,20,52,1,19,2013,7,27.70878056,-98.19311944,2,0,0,0,0,1
48,75,1,2,1,19,20,52,1,19,2013,7,27.70878056,-98.19311944,2,0,0,0,0,1
48,75,2,1,1,19,20,52,1,19,2013,7,27.70878056,-98.19311944,2,0,998,0,0,1
48,75,2,2,1,19,20,52,1,19,2013,7,27.70878056,-98.19311944,2,0,998,0,0,1
48,76,1,1,1,19,0,45,1,0,2013,7,35.16384167,-101.8714028,1,1,998,0,0,1
48,76,2,1,1,19,0,45,1,0,2013,7,35.16384167,-101.8714028,1,1,0,0,0,1
48,77,1,1,1,19,16,13,1,0,2013,7,30.75998056,-100.3043472,0,1,998,0,0,1
48,77,1,2,1,19,16,13,1,0,2013,7,30.75998056,-100.3043472,0,1,998,0,0,1
48,77,1,3,1,19,16,13,1,0,2013,7,30.75998056,-100.3043472,0,1,998,0,0,1
48,77,1,4,1,19,16,13,1,0,2013,7,30.75998056,-100.3043472,0,1,998,0,0,1
48,78,1,1,1,19,18,11,1,0,2013,7,32.85325,-97.31093333,6,1,998,0,0,1
48,78,2,1,1,19,18,11,1,0,2013,7,32.85325,-97.31093333,6,1,998,0,0,0
48,78,2,2,1,19,18,11,1,0,2013,7,32.85325,-97.31093333,6,1,998,0,0,0
48,79,1,1,1,19,11,31,1,0,2013,7,33.90379444,-98.49850278,0,0,998,0,0,1
48,80,1,1,1,20,1,48,1,0,2013,1,29.40749722,-98.59926667,0,1,998,0,0,1
48,80,2,1,1,20,1,48,1,0,2013,1,29.40749722,-98.59926667,0,1,998,0,0,1
48,80,2,2,1,20,1,48,1,0,2013,1,29.40749722,-98.59926667,0,1,998,0,0,1
48,81,1,1,1,20,1,50,1,0,2013,1,32.77384167,-96.66535,1,1,80,0,0,1
48,81,2,1,1,20,1,50,1,0,2013,1,32.77384167,-96.66535,1,1,998,0,0,1
48,82,1,1,1,20,5,12,1,0,2013,1,32.89201111,-96.83817222,0,0,998,0,0,1
48,82,1,2,1,20,5,12,1,0,2013,1,32.89201111,-96.83817222,0,0,998,0,0,1
48,82,1,3,1,20,5,12,1,0,2013,1,32.89201111,-96.83817222,0,0,998,0,0,1
48,83,1,1,1,20,12,40,1,14,2013,1,30.22091944,-98.75125278,8,0,998,0,0,1
48,83,2,1,1,20,12,40,1,14,2013,1,30.22091944,-98.75125278,8,0,998,0,0,1
48,83,2,2,1,20,12,40,1,14,2013,1,30.22091944,-98.75125278,8,0,998,0,0,1
48,83,3,1,1,20,12,40,1,14,2013,1,30.22091944,-98.75125278,8,0,998,0,0,1
48,83,4,1,1,20,12,40,1,14,2013,1,30.22091944,-98.75125278,8,0,998,0,0,1
48,83,4,2,1,20,12,40,1,14,2013,1,30.22091944,-98.75125278,8,0,998,0,0,1
48,84,1,1,1,20,16,26,1,0,2013,1,29.56689167,-98.29895556,0,1,998,0,0,1
48,85,1,1,1,22,0,26,1,0,2013,3,33.08572222,-96.75460556,0,1,70,93,99,1
48,86,1,1,1,22,0,40,1,0,2013,3,29.71173889,-95.64369167,1,1,998,0,0,1
48,86,2,1,1,22,0,40,1,0,2013,3,29.71173889,-95.64369167,1,1,998,0,0,1
48,86,3,1,1,22,0,40,1,0,2013,3,29.71173889,-95.64369167,1,1,998,0,0,1
48,87,1,1,1,22,15,25,1,0,2013,3,32.37271667,-95.25600278,0,0,998,1,98,1
48,88,1,1,1,23,5,27,1,0,2013,4,31.45460833,-96.07945,1,1,998,0,0,1
48,88,2,1,1,23,5,27,1,0,2013,4,31.45460833,-96.07945,1,1,998,0,0,1
48,89,1,1,1,23,5,43,1,0,2013,4,32.78133056,-97.09600556,6,1,998,0,0,1
48,89,1,2,1,23,5,43,1,0,2013,4,32.78133056,-97.09600556,6,1,998,0,0,1
48,89,2,1,1,23,5,43,1,0,2013,4,32.78133056,-97.09600556,6,1,998,0,0,1
48,90,1,1,10,24,6,49,1,0,2013,5,30.40101667,-97.372825,2,1,110,0,0,2
48,90,2,1,10,24,6,49,1,0,2013,5,30.40101667,-97.372825,2,1,998,0,0,2
48,90,3,1,10,24,6,49,1,0,2013,5,30.40101667,-97.372825,2,1,998,0,0,2
48,91,1,1,1,24,17,20,1,0,2013,5,29.53172778,-98.67478333,0,1,998,10,0,1
48,92,1,1,1,24,19,28,1,0,2013,5,32.75490833,-97.01819444,0,0,998,93,0,1
48,93,1,1,10,24,8,5,1,20,2013,5,33.24931944,-97.11559167,6,1,998,0,0,1
48,93,1,2,10,24,8,5,1,20,2013,5,33.24931944,-97.11559167,6,1,998,0,0,1
48,93,2,1,10,24,8,5,1,20,2013,5,33.24931944,-97.11559167,6,1,998,0,0,1
48,94,1,1,10,24,10,10,1,0,2013,5,30.48845,-95.4915,2,0,998,0,0,1
48,94,2,1,10,24,10,10,1,0,2013,5,30.48845,-95.4915,2,0,75,0,0,1
48,95,1,1,1,24,18,4,1,0,2013,5,32.48599444,-95.16945,2,1,998,0,0,1
48,95,2,1,1,24,18,4,1,0,2013,5,32.48599444,-95.16945,2,1,998,0,0,1
48,95,3,1,1,24,18,4,1,0,2013,5,32.48599444,-95.16945,2,1,998,0,0,1
48,95,4,1,1,24,18,4,1,0,2013,5,32.48599444,-95.16945,2,1,998,0,0,1
48,96,1,1,1,25,18,40,1,0,2013,6,29.38601389,-98.45679444,0,0,998,0,0,1
48,97,1,1,10,25,22,17,1,0,2013,6,29.75554444,-95.62676944,0,1,998,0,0,2
48,98,1,1,1,26,19,30,1,0,2013,7,28.97620556,-95.37356389,0,0,998,93,0,1
48,98,2,1,1,26,19,30,1,0,2013,7,28.97620556,-95.37356389,0,0,998,0,6,1
48,99,1,1,5,26,23,15,1,0,2013,7,32.08454722,-97.01554722,0,1,998,0,1,1
48,99,1,2,5,26,23,15,1,0,2013,7,32.08454722,-97.01554722,0,1,998,0,1,1
48,100,1,1,1,26,20,13,1,0,2013,7,32.42021667,-99.73858056,2,0,998,0,0,1
48,100,1,2,1,26,20,13,1,0,2013,7,32.42021667,-99.73858056,2,0,998,0,0,1
48,100,1,3,1,26,20,13,1,0,2013,7,32.42021667,-99.73858056,2,0,998,0,0,1
48,100,2,1,1,26,20,13,1,0,2013,7,32.42021667,-99.73858056,2,0,998,0,0,1
48,100,2,2,1,26,20,13,1,0,2013,7,32.42021667,-99.73858056,2,0,998,0,0,1
48,101,1,1,1,27,16,36,1,0,2013,1,29.73530278,-99.11530278,11,1,998,0,0,1
48,101,1,2,1,27,16,36,1,0,2013,1,29.73530278,-99.11530278,11,1,998,0,0,1
48,101,2,1,1,27,16,36,1,0,2013,1,29.73530278,-99.11530278,11,1,998,0,0,1
48,101,2,2,1,27,16,36,1,0,2013,1,29.73530278,-99.11530278,11,1,998,0,0,1
48,102,1,1,10,27,13,47,1,0,2013,1,29.34763056,-98.54221389,0,1,998,0,0,1
48,103,1,1,5,27,5,15,1,0,2013,1,33.01871667,-96.97050278,0,0,998,0,0,2
48,104,1,1,1,27,21,19,1,0,2013,1,29.80866667,-95.21508056,0,0,998,0,0,1
48,105,1,1,1,27,13,55,1,23,2013,1,32.75966111,-97.03585278,1,0,0,0,0,1
48,105,1,2,1,27,13,55,1,23,2013,1,32.75966111,-97.03585278,1,0,0,0,0,1
48,105,1,3,1,27,13,55,1,23,2013,1,32.75966111,-97.03585278,1,0,0,0,0,1
48,105,1,4,1,27,13,55,1,23,2013,1,32.75966111,-97.03585278,1,0,0,0,0,1
48,105,1,5,1,27,13,55,1,23,2013,1,32.75966111,-97.03585278,1,0,0,0,0,1
48,105,2,1,1,27,13,55,1,23,2013,1,32.75966111,-97.03585278,1,0,998,93,6,1
48,106,1,1,1,27,19,10,1,14,2013,1,32.69101111,-94.82363889,0,0,998,0,0,1
48,106,1,2,1,27,19,10,1,14,2013,1,32.69101111,-94.82363889,0,0,998,0,0,1
48,106,2,1,1,27,19,10,1,14,2013,1,32.69101111,-94.82363889,0,0,998,99,99,1
48,107,1,1,1,28,7,30,1,0,2013,2,30.70791944,-94.86441111,1,1,998,0,0,1
48,107,2,1,1,28,7,30,1,0,2013,2,30.70791944,-94.86441111,1,1,998,93,0,1
48,107,3,1,1,28,7,30,1,0,2013,2,30.70791944,-94.86441111,1,1,998,0,0,1
48,108,1,1,1,28,0,52,1,0,2013,2,32.73305556,-97.36145833,0,1,998,0,0,1
48,108,1,2,1,28,0,52,1,0,2013,2,32.73305556,-97.36145833,0,1,998,0,0,1
48,109,1,1,1,29,12,10,1,0,2013,3,32.90034444,-97.33356667,0,0,998,0,0,1
48,109,1,2,1,29,12,10,1,0,2013,3,32.90034444,-97.33356667,0,0,998,0,0,1
48,109,1,3,1,29,12,10,1,0,2013,3,32.90034444,-97.33356667,0,0,998,0,0,1
48,109,1,4,1,29,12,10,1,0,2013,3,32.90034444,-97.33356667,0,0,998,0,0,1
48,111,1,1,1,30,0,30,1,0,2013,4,30.40629167,-97.64224722,0,1,998,0,0,1
48,112,2,1,1,30,14,10,1,0,2013,4,32.64244722,-96.04760278,0,1,998,0,0,1
48,113,1,1,1,31,20,39,1,0,2013,5,31.05498333,-97.37500278,0,0,998,0,0,1
48,114,1,1,1,31,20,38,1,0,2013,5,29.49665,-98.427575,0,0,998,0,0,1
48,114,1,2,1,31,20,38,1,0,2013,5,29.49665,-98.427575,0,0,998,0,0,1
48,115,1,1,10,2,0,1,1,0,2013,4,32.50482222,-97.25582222,0,1,998,15,0,1
48,116,1,1,1,2,15,6,1,0,2013,4,28.66858056,-100.4535667,0,0,998,0,0,1
48,116,1,2,1,2,15,6,1,0,2013,4,28.66858056,-100.4535667,0,0,998,0,0,1
48,116,1,3,1,2,15,6,1,0,2013,4,28.66858056,-100.4535667,0,0,998,0,0,1
48,117,1,1,2,2,11,23,1,0,2013,4,28.21340556,-97.35490833,0,1,998,0,0,2
48,117,1,2,2,2,11,23,1,0,2013,4,28.21340556,-97.35490833,0,1,998,0,0,2
48,117,1,3,2,2,11,23,1,0,2013,4,28.21340556,-97.35490833,0,1,998,0,0,2
48,117,1,4,2,2,11,23,1,0,2013,4,28.21340556,-97.35490833,0,1,998,0,0,2
48,118,1,1,1,3,21,7,1,14,2013,5,29.83918056,-94.72149722,0,0,998,0,0,1
48,119,1,1,1,4,11,8,1,0,2013,6,27.57597778,-97.72219167,2,0,998,0,0,1
48,119,2,1,1,4,11,8,1,0,2013,6,27.57597778,-97.72219167,2,0,998,0,0,1
48,119,2,2,1,4,11,8,1,0,2013,6,27.57597778,-97.72219167,2,0,998,0,0,1
48,119,2,3,1,4,11,8,1,0,2013,6,27.57597778,-97.72219167,2,0,998,0,0,1
48,119,2,4,1,4,11,8,1,0,2013,6,27.57597778,-97.72219167,2,0,998,0,0,1
48,120,1,1,1,4,9,0,1,0,2013,6,33.156725,-97.51961944,0,0,998,0,0,1
48,120,1,2,1,4,9,0,1,0,2013,6,33.156725,-97.51961944,0,0,998,0,0,1
48,120,1,3,1,4,9,0,1,0,2013,6,33.156725,-97.51961944,0,0,998,0,0,1
48,120,1,4,1,4,9,0,1,0,2013,6,33.156725,-97.51961944,0,0,998,0,0,1
