statenum,casenum,vnumber,pnumber,atmcond,accday,acchr,accmin,accmon,arf1,caseyear,dayofweek,latitude,longitude,manncol,speeding,travspd,dridistract,drivisobs,surfcond
48,44,1,1,10,8,19,10,1,0,2011,7,31.54473611,-97.12657778,0,0,998,0,0,1
48,44,1,2,10,8,19,10,1,0,2011,7,31.54473611,-97.12657778,0,0,998,0,0,1
48,45,1,1,1,8,2,11,1,0,2011,7,29.212325,-98.80678611,2,0,998,0,0,1
48,45,2,1,1,8,2,11,1,0,2011,7,29.212325,-98.80678611,2,0,998,0,0,1
48,45,2,2,1,8,2,11,1,0,2011,7,29.212325,-98.80678611,2,0,998,0,0,1
48,46,1,1,1,8,11,49,1,0,2011,7,31.87093333,-94.10725833,1,1,998,0,0,1
48,46,2,1,1,8,11,49,1,0,2011,7,31.87093333,-94.10725833,1,1,0,0,0,1
48,46,3,1,1,8,11,49,1,0,2011,7,31.87093333,-94.10725833,1,1,998,0,0,1
48,46,3,2,1,8,11,49,1,0,2011,7,31.87093333,-94.10725833,1,1,998,0,0,1
48,46,3,3,1,8,11,49,1,0,2011,7,31.87093333,-94.10725833,1,1,998,0,0,1
48,47,1,1,4,9,12,29,1,0,2011,1,32.11958611,-95.30073333,0,1,998,0,0,10
48,48,1,1,1,9,18,21,1,0,2011,1,31.77269722,-106.2562556,0,0,998,0,0,1
48,48,1,2,1,9,18,21,1,0,2011,1,31.77269722,-106.2562556,0,0,998,0,0,1
48,48,2,1,1,9,18,21,1,0,2011,1,31.77269722,-106.2562556,0,0,998,99,99,1
48,49,1,1,10,9,14,22,1,0,2011,1,29.66022222,-95.55803333,6,0,998,0,0,1
48,49,2,1,10,9,14,22,1,0,2011,1,29.66022222,-95.55803333,6,0,998,0,0,1
48,49,2,2,10,9,14,22,1,0,2011,1,29.66022222,-95.55803333,6,0,998,0,0,1
48,50,1,1,10,9,16,10,1,0,2011,1,29.63741111,-95.53054444,6,0,998,0,0,1
48,50,1,2,10,9,16,10,1,0,2011,1,29.63741111,-95.53054444,6,0,998,0,0,1
48,50,2,1,10,9,16,10,1,0,2011,1,29.63741111,-95.53054444,6,0,998,0,0,1
48,50,2,2,10,9,16,10,1,0,2011,1,29.63741111,-95.53054444,6,0,998,0,0,1
48,51,1,1,10,9,1,55,1,0,2011,1,29.53765556,-95.13859722,6,0,998,0,0,0
48,51,2,1,10,9,1,55,1,0,2011,1,29.53765556,-95.13859722,6,0,998,0,0,1
48,52,1,1,1,10,3,15,1,0,2011,2,29.29645278,-98.69666389,0,1,998,0,0,1
48,53,1,1,10,10,7,45,1,0,2011,2,29.91950278,-95.20786389,0,1,998,0,0,1
48,55,1,1,10,10,15,30,1,0,2011,2,30.26875556,-95.44057778,0,1,70,0,0,1
48,56,1,1,1,10,1,5,1,0,2011,2,30.22994444,-97.713475,0,1,998,0,0,1
48,56,1,2,1,10,1,5,1,0,2011,2,30.22994444,-97.713475,0,1,998,0,0,1
48,56,1,3,1,10,1,5,1,0,2011,2,30.22994444,-97.713475,0,1,998,0,0,1
48,57,1,1,1,11,5,37,1,0,2011,3,31.12441667,-97.35549722,0,0,998,0,0,1
48,58,1,1,1,11,7,58,1,0,2011,3,31.74021111,-106.2709028,6,0,998,0,0,1
48,58,1,2,1,11,7,58,1,0,2011,3,31.74021111,-106.2709028,6,0,998,0,0,1
48,58,2,1,1,11,7,58,1,0,2011,3,31.74021111,-106.2709028,6,0,998,0,0,1
48,59,1,1,98,11,16,36,1,0,2011,3,29.88347222,-97.93879167,0,0,998,0,0,99
48,60,1,1,1,11,16,4,1,0,2011,3,26.339,-98.18820556,0,1,998,0,0,1
48,61,1,1,1,11,1,45,1,0,2011,3,32.3877,-99.73378056,0,0,998,0,0,1
48,62,1,1,1,12,18,44,1,0,2011,4,30.28855,-93.74105278,0,1,998,0,0,1
48,62,1,2,1,12,18,44,1,0,2011,4,30.28855,-93.74105278,0,1,998,0,0,1
48,63,1,1,10,13,0,51,1,0,2011,5,29.51978889,-98.63569444,0,1,998,0,0,1
48,64,1,1,10,14,14,53,1,0,2011,6,32.22031944,-99.37318056,0,0,998,0,0,1
48,65,1,1,1,14,1,0,1,0,2011,6,29.76181111,-95.37395,0,0,998,0,0,1
48,66,1,1,1,14,2,47,1,0,2011,6,30.14690833,-97.79395278,0,0,998,0,0,1
48,67,1,1,2,15,5,7,1,0,2011,7,29.36885278,-98.47105,0,1,998,0,0,2
48,68,1,1,2,15,4,29,1,0,2011,7,31.11956389,-97.89539167,0,1,998,0,0,2
48,68,1,2,2,15,4,29,1,0,2011,7,31.11956389,-97.89539167,0,1,998,0,0,2
48,69,1,1,10,15,2,30,1,0,2011,7,29.94644444,-95.56382778,1,1,998,0,0,1
48,69,2,1,10,15,2,30,1,0,2011,7,29.94644444,-95.56382778,1,1,0,0,0,1
48,69,2,2,10,15,2,30,1,0,2011,7,29.94644444,-95.56382778,1,1,0,0,0,1
48,69,3,1,10,15,2,30,1,0,2011,7,29.94644444,-95.56382778,1,1,0,0,0,1
48,69,4,1,10,15,2,30,1,0,2011,7,29.94644444,-95.56382778,1,1,0,0,0,1
48,70,1,1,10,15,14,18,1,0,2011,7,30.35157222,-95.48659444,6,0,998,0,0,1
48,70,2,1,10,15,14,18,1,0,2011,7,30.35157222,-95.48659444,6,0,998,92,0,1
48,71,1,1,2,16,13,20,1,0,2011,1,30.65294722,-96.27069722,2,1,998,0,0,6
48,71,1,2,2,16,13,20,1,0,2011,1,30.65294722,-96.27069722,2,1,998,0,0,6
48,71,1,3,2,16,13,20,1,0,2011,1,30.65294722,-96.27069722,2,1,998,0,0,6
48,71,2,1,2,16,13,20,1,0,2011,1,30.65294722,-96.27069722,2,1,998,0,0,6
48,72,1,1,10,16,1,20,1,0,2011,1,32.85971389,-96.87818611,0,0,998,0,0,1
48,73,1,1,1,16,2,35,1,0,2011,1,31.77753056,-106.4329111,0,0,998,0,0,1
48,74,1,1,2,16,5,49,1,20,2011,1,29.73192778,-94.98961667,0,1,100,0,0,2
48,75,1,1,1,16,6,15,1,0,2011,1,30.13497778,-94.27626111,6,0,998,0,0,2
48,75,2,1,1,16,6,15,1,0,2011,1,30.13497778,-94.27626111,6,0,998,0,0,2
48,75,2,2,1,16,6,15,1,0,2011,1,30.13497778,-94.27626111,6,0,998,0,0,2
48,76,1,1,5,17,6,50,1,0,2011,2,29.38996667,-98.38951389,0,1,100,0,0,2
48,77,1,1,1,17,19,28,1,19,2011,2,29.79047222,-98.02528889,0,0,998,0,0,1
48,78,1,1,1,17,5,30,1,0,2011,2,29.89165278,-95.26571667,0,0,998,0,0,1
48,79,1,1,10,17,15,10,1,0,2011,2,30.42591111,-97.00869722,6,0,998,0,0,2
48,79,2,1,10,17,15,10,1,0,2011,2,30.42591111,-97.00869722,6,0,998,97,0,1
48,80,1,1,10,17,22,27,1,0,2011,2,30.42714444,-95.04011389,2,0,998,0,0,1
48,80,2,1,10,17,22,27,1,0,2011,2,30.42714444,-95.04011389,2,0,998,0,0,1
48,81,1,1,10,18,5,43,1,0,2011,3,29.68521111,-95.40320833,0,0,998,0,0,1
48,82,1,1,1,18,15,0,1,0,2011,3,31.06484444,-98.15286389,6,0,998,97,0,1
48,82,2,1,1,18,15,0,1,0,2011,3,31.06484444,-98.15286389,6,0,998,0,0,1
48,83,1,1,1,18,19,40,1,0,2011,3,31.37146389,-100.31305,1,1,998,0,0,1
48,83,1,2,1,18,19,40,1,0,2011,3,31.37146389,-100.31305,1,1,998,0,0,1
48,83,1,3,1,18,19,40,1,0,2011,3,31.37146389,-100.31305,1,1,998,0,0,1
48,83,2,1,1,18,19,40,1,0,2011,3,31.37146389,-100.31305,1,1,998,0,98,1
48,83,2,2,1,18,19,40,1,0,2011,3,31.37146389,-100.31305,1,1,998,0,98,1
48,83,2,3,1,18,19,40,1,0,2011,3,31.37146389,-100.31305,1,1,998,0,98,1
48,84,1,1,1,19,18,30,1,0,2011,4,33.82233333,-101.3874583,2,0,998,0,3,1
48,84,2,1,1,19,18,30,1,0,2011,4,33.82233333,-101.3874583,2,0,998,0,0,1
48,84,3,1,1,19,18,30,1,0,2011,4,33.82233333,-101.3874583,2,0,998,0,0,1
48,85,1,1,1,19,17,23,1,0,2011,4,32.66149167,-96.84005833,0,1,998,0,0,1
48,85,2,1,1,19,17,23,1,0,2011,4,32.66149167,-96.84005833,0,1,0,0,0,1
48,86,1,1,1,19,7,10,1,0,2011,4,99.9999,-999.9999,6,0,998,97,0,1
48,86,1,2,1,19,7,10,1,0,2011,4,99.9999,-999.9999,6,0,998,97,0,1
48,86,2,1,1,19,7,10,1,0,2011,4,99.9999,-999.9999,6,0,998,0,0,1
48,87,1,1,10,20,14,7,1,0,2011,5,32.57299167,-96.67009722,0,1,998,0,0,1
48,87,1,2,10,20,14,7,1,0,2011,5,32.57299167,-96.67009722,0,1,998,0,0,1
48,87,1,3,10,20,14,7,1,0,2011,5,32.57299167,-96.67009722,0,1,998,0,0,1
48,88,1,1,10,20,7,21,1,0,2011,5,32.83710556,-97.00774444,6,0,998,0,0,2
48,88,2,1,10,20,7,21,1,0,2011,5,32.83710556,-97.00774444,6,0,998,0,0,2
48,88,3,1,10,20,7,21,1,0,2011,5,32.83710556,-97.00774444,6,0,998,0,0,2
48,89,1,1,1,20,2,14,1,0,2011,5,31.79811389,-106.2938722,6,0,998,0,0,1
48,89,1,2,1,20,2,14,1,0,2011,5,31.79811389,-106.2938722,6,0,998,0,0,1
48,89,1,3,1,20,2,14,1,0,2011,5,31.79811389,-106.2938722,6,0,998,0,0,1
48,89,1,4,1,20,2,14,1,0,2011,5,31.79811389,-106.2938722,6,0,998,0,0,1
48,89,1,5,1,20,2,14,1,0,2011,5,31.79811389,-106.2938722,6,0,998,0,0,1
48,89,2,1,1,20,2,14,1,0,2011,5,31.79811389,-106.2938722,6,0,998,0,0,1
48,89,2,2,1,20,2,14,1,0,2011,5,31.79811389,-106.2938722,6,0,998,0,0,1
48,90,1,1,1,21,7,57,1,0,2011,6,32.90913889,-96.67991667,0,0,998,0,0,1
48,91,1,1,1,21,4,3,1,0,2011,6,32.79238889,-96.66456944,0,0,998,0,0,1
48,92,1,1,1,21,7,4,1,14,2011,6,32.67652222,-97.06060556,0,1,998,0,0,99
48,92,2,1,1,21,7,4,1,14,2011,6,32.67652222,-97.06060556,0,1,998,0,0,99
48,92,3,1,1,21,7,4,1,14,2011,6,32.67652222,-97.06060556,0,1,998,0,0,1
48,93,1,1,1,22,3,40,1,0,2011,7,31.73813056,-106.2918222,6,0,998,0,0,1
48,93,1,2,1,22,3,40,1,0,2011,7,31.73813056,-106.2918222,6,0,998,0,0,1
48,93,1,3,1,22,3,40,1,0,2011,7,31.73813056,-106.2918222,6,0,998,0,0,1
48,93,1,4,1,22,3,40,1,0,2011,7,31.73813056,-106.2918222,6,0,998,0,0,1
48,93,1,5,1,22,3,40,1,0,2011,7,31.73813056,-106.2918222,6,0,998,0,0,1
48,93,2,1,1,22,3,40,1,0,2011,7,31.73813056,-106.2918222,6,0,998,0,0,1
48,94,1,1,1,22,16,15,1,0,2011,7,29.77699722,-95.83493611,7,1,998,0,0,1
48,94,2,1,1,22,16,15,1,0,2011,7,29.77699722,-95.83493611,7,1,998,0,0,1
48,94,2,2,1,22,16,15,1,0,2011,7,29.77699722,-95.83493611,7,1,998,0,0,1
48,94,3,1,1,22,16,15,1,0,2011,7,29.77699722,-95.83493611,7,1,0,0,0,1
48,94,3,2,1,22,16,15,1,0,2011,7,29.77699722,-95.83493611,7,1,0,0,0,1
48,95,1,1,1,22,19,26,1,0,2011,7,29.96738889,-95.60835,2,0,998,0,0,1
48,95,2,1,1,22,19,26,1,0,2011,7,29.96738889,-95.60835,2,0,998,0,0,1
48,95,2,2,1,22,19,26,1,0,2011,7,29.96738889,-95.60835,2,0,998,0,0,1
48,95,3,1,1,22,19,26,1,0,2011,7,29.96738889,-95.60835,2,0,998,0,0,1
48,96,1,1,1,22,9,14,1,0,2011,7,29.68463611,-95.19800556,7,0,998,0,0,1
48,96,2,1,1,22,9,14,1,0,2011,7,29.68463611,-95.19800556,7,0,998,0,0,1
48,96,2,2,1,22,9,14,1,0,2011,7,29.68463611,-95.19800556,7,0,998,0,0,1
48,97,1,1,1,22,8,10,1,0,2011,7,35.90814444,-101.8723472,0,1,998,0,0,1
48,98,1,1,1,22,22,18,1,0,2011,7,30.11018611,-93.79293889,0,0,998,0,0,1
48,99,1,1,1,22,17,42,1,0,2011,7,32.73963056,-97.14909444,0,1,998,0,0,1
48,99,2,1,1,22,17,42,1,0,2011,7,32.73963056,-97.14909444,0,1,998,0,0,1
48,100,1,1,1,22,2,13,1,0,2011,7,31.40515,-100.4411417,0,1,998,0,0,1
48,101,1,1,1,23,13,24,1,0,2011,1,33.87000556,-98.35653056,0,1,998,0,0,1
48,102,1,1,1,21,17,45,1,0,2011,6,34.97490556,-102.0346194,6,0,998,0,0,1
48,102,1,2,1,21,17,45,1,0,2011,6,34.97490556,-102.0346194,6,0,998,0,0,1
48,102,2,1,1,21,17,45,1,0,2011,6,34.97490556,-102.0346194,6,0,998,0,0,1
48,102,2,2,1,21,17,45,1,0,2011,6,34.97490556,-102.0346194,6,0,998,0,0,1
48,103,1,1,1,14,99,99,1,0,2011,6,35.51756667,-100.5720611,0,0,998,0,0,1
48,104,1,1,1,23,11,16,1,0,2011,1,32.50406389,-94.69535278,0,1,998,0,0,1
48,105,1,1,1,23,2,30,1,0,2011,1,26.23479167,-98.02590556,0,1,998,0,0,1
48,105,1,2,1,23,2,30,1,0,2011,1,26.23479167,-98.02590556,0,1,998,0,0,1
48,106,1,1,1,24,0,2,1,0,2011,2,29.97585556,-97.39805278,0,1,998,0,0,1
48,107,1,1,1,24,2,23,1,0,2011,2,30.100325,-97.35265,0,1,60,0,0,1
48,108,1,1,1,24,6,34,1,0,2011,2,31.61386111,-94.52208056,6,1,998,0,0,1
48,108,2,1,1,24,6,34,1,0,2011,2,31.61386111,-94.52208056,6,1,998,0,0,1
48,109,1,1,1,24,7,10,1,0,2011,2,26.44420556,-98.93205556,0,1,998,0,0,1
48,110,1,1,1,24,18,56,1,0,2011,2,31.45317778,-100.4632472,0,0,998,0,0,1
48,111,1,1,1,25,21,35,1,0,2011,3,29.57426389,-98.37751111,0,0,998,0,0,1
48,111,1,2,1,25,21,35,1,0,2011,3,29.57426389,-98.37751111,0,0,998,0,0,1
48,111,1,3,1,25,21,35,1,0,2011,3,29.57426389,-98.37751111,0,0,998,0,0,1
48,111,1,4,1,25,21,35,1,0,2011,3,29.57426389,-98.37751111,0,0,998,0,0,1
48,111,1,5,1,25,21,35,1,0,2011,3,29.57426389,-98.37751111,0,0,998,0,0,1
48,112,1,1,1,25,18,46,1,0,2011,3,26.23503333,-98.346975,0,0,998,0,0,1
48,112,1,2,1,25,18,46,1,0,2011,3,26.23503333,-98.346975,0,0,998,0,0,1
48,113,1,1,1,25,1,41,1,0,2011,3,32.77931111,-97.13136111,0,1,998,0,0,1
48,114,1,1,10,26,0,0,1,0,2011,4,29.73702778,-95.72916389,0,0,998,0,0,1
48,114,1,2,10,26,0,0,1,0,2011,4,29.73702778,-95.72916389,0,0,998,0,0,1
48,115,1,1,1,26,18,16,1,0,2011,4,30.13018056,-93.91916944,0,0,998,0,0,1
48,115,1,2,1,26,18,16,1,0,2011,4,30.13018056,-93.91916944,0,0,998,0,0,1
48,116,1,1,1,26,0,40,1,0,2011,4,35.18643611,-101.8662639,0,1,998,0,0,1
48,117,1,1,1,27,20,31,1,0,2011,5,32.86740556,-96.76349167,0,0,998,0,0,1
48,118,1,1,1,27,13,54,1,0,2011,5,32.64211667,-96.90096389,6,1,998,0,0,1
48,118,2,1,1,27,13,54,1,0,2011,5,32.64211667,-96.90096389,6,1,998,0,0,1
48,119,1,1,1,27,18,48,1,0,2011,5,31.68649167,-96.41776389,6,1,998,0,0,1
48,119,1,2,1,27,18,48,1,0,2011,5,31.68649167,-96.41776389,6,1,998,0,0,1
48,119,1,3,1,27,18,48,1,0,2011,5,31.68649167,-96.41776389,6,1,998,0,0,1
48,119,1,4,1,27,18,48,1,0,2011,5,31.68649167,-96.41776389,6,1,998,0,0,1
48,119,2,1,1,27,18,48,1,0,2011,5,31.68649167,-96.41776389,6,1,88,0,0,1
48,120,1,1,1,27,18,30,1,0,2011,5,29.79131389,-95.54460556,0,0,998,0,0,1
48,122,1,1,1,27,10,30,1,0,2011,5,32.80161111,-97.05462222,6,1,998,0,0,1
48,122,2,1,1,27,10,30,1,0,2011,5,32.80161111,-97.05462222,6,1,998,0,0,1
48,123,1,1,1,27,2,33,1,0,2011,5,30.17466389,-97.88861389,0,1,998,92,0,1
48,124,1,1,1,28,12,24,1,19,2011,6,29.99491111,-95.42484722,0,0,998,0,0,1
48,124,1,2,1,28,12,24,1,19,2011,6,29.99491111,-95.42484722,0,0,998,0,0,1
48,124,2,1,1,28,12,24,1,19,2011,6,29.99491111,-95.42484722,0,0,0,0,0,1
48,125,1,1,1,28,19,2,1,0,2011,6,31.62869722,-94.65251111,6,1,998,0,0,1
48,125,2,1,1,28,19,2,1,0,2011,6,31.62869722,-94.65251111,6,1,998,0,0,1
48,126,1,1,1,28,11,43,1,0,2011,6,32.74386111,-97.74476111,1,1,998,92,0,1
48,126,2,1,1,28,11,43,1,0,2011,6,32.74386111,-97.74476111,1,1,998,0,0,1
48,126,2,2,1,28,11,43,1,0,2011,6,32.74386111,-97.74476111,1,1,998,0,0,1
48,126,3,1,1,28,11,43,1,0,2011,6,32.74386111,-97.74476111,1,1,0,0,0,1
48,126,3,2,1,28,11,43,1,0,2011,6,32.74386111,-97.74476111,1,1,0,0,0,1
48,127,1,1,1,29,11,17,1,0,2011,7,29.46186944,-97.43705833,6,0,998,92,0,1
48,127,2,1,1,29,11,17,1,0,2011,7,29.46186944,-97.43705833,6,0,998,0,0,1
48,127,2,2,1,29,11,17,1,0,2011,7,29.46186944,-97.43705833,6,0,998,0,0,1
