statenum,casenum,vnumber,pnumber,atmcond,accday,acchr,accmin,accmon,arf1,caseyear,dayofweek,latitude,longitude,manncol,speeding,travspd,dridistract,drivisobs,surfcond
48,51,1,2,2,8,23,50,1,0,2014,4,29.37541944,-98.45072778,0,1,998,0,0,2
48,52,1,1,10,8,7,28,1,0,2014,4,29.62793333,-98.259875,6,0,998,0,0,2
48,52,2,1,10,8,7,28,1,0,2014,4,29.62793333,-98.259875,6,0,998,0,0,2
48,53,1,1,10,8,20,37,1,0,2014,4,32.86549722,-96.74342222,0,0,998,0,0,2
48,54,1,1,1,8,6,12,1,0,2014,4,27.91529722,-97.27789444,6,0,998,0,0,1
48,54,2,1,1,8,6,12,1,0,2014,4,27.91529722,-97.27789444,6,0,998,0,0,1
48,55,1,1,1,8,19,11,1,0,2014,4,31.56726389,-103.3198083,0,0,998,0,6,1
48,56,1,1,5,9,19,15,1,0,2014,5,33.64714167,-97.30086111,2,0,998,0,1,2
48,56,2,1,5,9,19,15,1,0,2014,5,33.64714167,-97.30086111,2,0,998,0,0,2
48,57,1,1,2,9,6,59,1,0,2014,5,29.88819722,-95.422075,0,0,998,0,0,2
48,58,1,1,1,9,13,30,1,0,2014,5,31.90338056,-102.2309028,0,0,998,0,0,1
48,58,1,2,1,9,13,30,1,0,2014,5,31.90338056,-102.2309028,0,0,998,0,0,1
48,58,1,3,1,9,13,30,1,0,2014,5,31.90338056,-102.2309028,0,0,998,0,0,1
48,58,1,4,1,9,13,30,1,0,2014,5,31.90338056,-102.2309028,0,0,998,0,0,1
48,58,1,5,1,9,13,30,1,0,2014,5,31.90338056,-102.2309028,0,0,998,0,0,1
48,59,1,1,1,9,16,48,1,0,2014,5,35.24783889,-101.9304611,6,0,998,0,2,1
48,59,2,1,1,9,16,48,1,0,2014,5,35.24783889,-101.9304611,6,0,998,0,0,1
48,60,1,1,10,9,19,55,1,0,2014,5,29.81588889,-95.98170278,0,0,998,0,0,2
48,60,1,2,10,9,19,55,1,0,2014,5,29.81588889,-95.98170278,0,0,998,0,0,2
48,61,1,1,10,10,7,24,1,0,2014,6,29.37238056,-94.83117222,0,1,998,0,0,1
48,62,1,1,2,10,8,10,1,0,2014,6,33.71683889,-96.68302222,6,1,998,0,0,6
48,62,2,1,2,10,8,10,1,0,2014,6,33.71683889,-96.68302222,6,1,998,0,0,6
48,62,2,2,2,10,8,10,1,0,2014,6,33.71683889,-96.68302222,6,1,998,0,0,6
48,63,1,1,10,10,2,3,1,0,2014,6,29.77360833,-95.24390833,0,0,998,0,0,2
48,64,1,1,1,10,0,53,1,0,2014,6,33.56337222,-101.8456444,6,0,998,0,0,1
48,64,1,2,1,10,0,53,1,0,2014,6,33.56337222,-101.8456444,6,0,998,0,0,1
48,64,2,1,1,10,0,53,1,0,2014,6,33.56337222,-101.8456444,6,0,998,0,0,1
48,64,2,2,1,10,0,53,1,0,2014,6,33.56337222,-101.8456444,6,0,998,0,0,1
48,65,1,1,1,10,20,40,1,0,2014,6,33.577775,-101.9931889,0,0,998,0,0,1
48,65,1,2,1,10,20,40,1,0,2014,6,33.577775,-101.9931889,0,0,998,0,0,1
48,65,1,3,1,10,20,40,1,0,2014,6,33.577775,-101.9931889,0,0,998,0,0,1
48,65,1,4,1,10,20,40,1,0,2014,6,33.577775,-101.9931889,0,0,998,0,0,1
48,65,2,1,1,10,20,40,1,0,2014,6,33.577775,-101.9931889,0,0,998,0,0,1
48,66,1,1,1,10,21,22,1,0,2014,6,30.52168333,-97.77402222,0,0,998,0,0,1
48,66,1,2,1,10,21,22,1,0,2014,6,30.52168333,-97.77402222,0,0,998,0,0,1
48,66,2,1,1,10,21,22,1,0,2014,6,30.52168333,-97.77402222,0,0,998,0,0,1
48,66,2,2,1,10,21,22,1,0,2014,6,30.52168333,-97.77402222,0,0,998,0,0,1
48,67,1,1,1,11,15,43,1,0,2014,7,33.07308056,-96.68713333,7,0,998,0,0,1
48,67,1,2,1,11,15,43,1,0,2014,7,33.07308056,-96.68713333,7,0,998,0,0,1
48,67,1,3,1,11,15,43,1,0,2014,7,33.07308056,-96.68713333,7,0,998,0,0,1
48,67,1,4,1,11,15,43,1,0,2014,7,33.07308056,-96.68713333,7,0,998,0,0,1
48,67,1,5,1,11,15,43,1,0,2014,7,33.07308056,-96.68713333,7,0,998,0,0,1
48,67,2,1,1,11,15,43,1,0,2014,7,33.07308056,-96.68713333,7,0,998,0,0,1
48,67,2,2,1,11,15,43,1,0,2014,7,33.07308056,-96.68713333,7,0,998,0,0,1
48,67,2,3,1,11,15,43,1,0,2014,7,33.07308056,-96.68713333,7,0,998,0,0,1
48,67,2,4,1,11,15,43,1,0,2014,7,33.07308056,-96.68713333,7,0,998,0,0,1
48,68,1,1,1,11,12,52,1,0,2014,7,32.749775,-96.92626389,6,0,998,0,0,1
48,68,2,1,1,11,12,52,1,0,2014,7,32.749775,-96.92626389,6,0,998,0,0,1
48,68,2,2,1,11,12,52,1,0,2014,7,32.749775,-96.92626389,6,0,998,0,0,1
48,68,3,1,1,11,12,52,1,0,2014,7,32.749775,-96.92626389,6,0,998,0,0,1
48,69,1,1,1,11,20,1,1,0,2014,7,29.64920278,-95.46370833,0,0,998,0,0,1
48,70,1,1,1,11,19,7,1,0,2014,7,35.63453056,-101.5689556,2,0,998,0,0,1
48,70,2,1,1,11,19,7,1,0,2014,7,35.63453056,-101.5689556,2,0,998,0,0,1
48,71,1,1,1,11,8,35,1,0,2014,7,31.924425,-102.2196111,6,0,998,0,0,1
48,71,2,1,1,11,8,35,1,0,2014,7,31.924425,-102.2196111,6,0,998,93,0,1
48,72,1,1,1,11,2,13,1,0,2014,7,32.66841389,-97.20625556,0,0,998,0,0,1
48,73,1,1,1,11,2,19,1,0,2014,7,30.78878056,-97.765625,0,1,998,0,0,1
48,74,1,1,1,12,1,43,1,0,2014,1,33.52851667,-97.99238333,0,1,998,0,0,1
48,74,1,2,1,12,1,43,1,0,2014,1,33.52851667,-97.99238333,0,1,998,0,0,1
48,74,1,3,1,12,1,43,1,0,2014,1,33.52851667,-97.99238333,0,1,998,0,0,1
48,74,1,4,1,12,1,43,1,0,2014,1,33.52851667,-97.99238333,0,1,998,0,0,1
48,74,1,5,1,12,1,43,1,0,2014,1,33.52851667,-97.99238333,0,1,998,0,0,1
48,75,1,1,1,12,0,17,1,0,2014,1,29.61976667,-95.27575278,0,0,998,0,0,1
48,75,1,2,1,12,0,17,1,0,2014,1,29.61976667,-95.27575278,0,0,998,0,0,1
48,76,1,1,2,12,20,44,1,0,2014,1,29.64671667,-95.24713889,1,1,998,0,0,2
48,76,1,2,2,12,20,44,1,0,2014,1,29.64671667,-95.24713889,1,1,998,0,0,2
48,76,2,1,2,12,20,44,1,0,2014,1,29.64671667,-95.24713889,1,1,998,0,0,2
48,76,3,1,2,12,20,44,1,0,2014,1,29.64671667,-95.24713889,1,1,998,0,0,2
48,76,3,2,2,12,20,44,1,0,2014,1,29.64671667,-95.24713889,1,1,998,0,0,2
48,77,1,1,1,12,1,3,1,0,2014,1,31.33451944,-94.15476389,0,1,998,0,0,1
48,77,1,2,1,12,1,3,1,0,2014,1,31.33451944,-94.15476389,0,1,998,0,0,1
48,78,1,1,1,12,5,47,1,0,2014,1,32.68373611,-97.0621,0,1,998,0,0,1
48,78,2,1,1,12,5,47,1,0,2014,1,32.68373611,-97.0621,0,1,998,0,0,1
48,79,1,1,1,12,21,15,1,0,2014,1,30.34075,-97.73888333,6,0,998,93,0,2
48,79,2,1,1,12,21,15,1,0,2014,1,30.34075,-97.73888333,6,0,998,0,0,2
48,80,1,1,1,12,10,19,1,0,2014,1,32.72038889,-95.53319722,2,0,998,99,0,1
48,80,2,1,1,12,10,19,1,0,2014,1,32.72038889,-95.53319722,2,0,998,0,0,1
48,81,1,1,1,13,23,45,1,0,2014,2,32.69278333,-96.90852778,0,0,998,0,0,1
48,82,1,1,1,13,18,5,1,23,2014,2,32.79884444,-96.85458056,1,0,998,0,0,1
48,82,2,1,1,13,18,5,1,23,2014,2,32.79884444,-96.85458056,1,0,0,16,95,1
48,83,1,1,1,13,18,58,1,0,2014,2,32.48265833,-94.72890556,0,0,998,0,0,1
48,83,1,2,1,13,18,58,1,0,2014,2,32.48265833,-94.72890556,0,0,998,0,0,1
48,83,1,3,1,13,18,58,1,0,2014,2,32.48265833,-94.72890556,0,0,998,0,0,1
48,83,1,4,1,13,18,58,1,0,2014,2,32.48265833,-94.72890556,0,0,998,0,0,1
48,83,1,5,1,13,18,58,1,0,2014,2,32.48265833,-94.72890556,0,0,998,0,0,1
48,84,1,1,2,13,19,25,1,0,2014,2,29.72750278,-95.27885,0,1,998,0,0,2
48,85,1,1,10,13,8,14,1,0,2014,2,29.70566667,-95.27430833,6,0,998,0,0,2
48,85,1,2,10,13,8,14,1,0,2014,2,29.70566667,-95.27430833,6,0,998,0,0,2
48,85,2,1,10,13,8,14,1,0,2014,2,29.70566667,-95.27430833,6,0,998,0,0,98
48,85,2,2,10,13,8,14,1,0,2014,2,29.70566667,-95.27430833,6,0,998,0,0,98
48,86,1,1,1,13,12,8,1,0,2014,2,30.52944167,-97.80080556,2,0,998,0,0,1
48,86,1,2,1,13,12,8,1,0,2014,2,30.52944167,-97.80080556,2,0,998,0,0,1
48,86,2,1,1,13,12,8,1,0,2014,2,30.52944167,-97.80080556,2,0,998,0,0,1
48,87,1,1,1,14,18,45,1,16,2014,3,29.50355278,-98.5493,0,0,998,0,0,1
48,88,1,1,1,14,18,43,1,14,2014,3,30.14415,-97.69673056,6,0,998,0,0,1
48,88,2,1,1,14,18,43,1,14,2014,3,30.14415,-97.69673056,6,0,998,0,0,1
48,88,3,1,1,14,18,43,1,14,2014,3,30.14415,-97.69673056,6,0,998,0,0,1
48,89,1,1,1,16,5,5,1,0,2014,5,32.67535,-97.32028056,0,0,998,0,0,1
48,90,1,1,1,17,17,48,1,0,2014,6,28.77420278,-96.14815556,0,1,998,0,0,1
48,91,1,1,5,19,2,0,1,0,2014,1,29.61298611,-95.60795,1,0,998,0,0,2
48,91,2,1,5,19,2,0,1,0,2014,1,29.61298611,-95.60795,1,0,998,0,1,2
48,92,1,1,1,19,22,0,1,0,2014,1,32.3533,-95.34343611,6,1,0,0,0,1
48,92,2,1,1,19,22,0,1,0,2014,1,32.3533,-95.34343611,6,1,998,0,0,1
48,93,1,1,1,19,3,38,1,0,2014,1,32.68439167,-97.08496667,6,0,998,0,0,1
48,93,2,1,1,19,3,38,1,0,2014,1,32.68439167,-97.08496667,6,0,998,0,0,1
48,94,1,1,1,1,18,52,1,0,2014,4,33.69298333,-96.59963333,0,0,998,0,0,1
48,95,1,1,1,3,7,55,1,0,2014,6,32.37618056,-96.12349722,6,0,998,0,0,1
48,95,2,1,1,3,7,55,1,0,2014,6,32.37618056,-96.12349722,6,0,998,0,0,1
48,96,1,1,1,6,22,30,1,0,2014,2,31.89887778,-99.71087778,0,0,998,0,0,1
48,96,1,2,1,6,22,30,1,0,2014,2,31.89887778,-99.71087778,0,0,998,0,0,1
48,97,1,1,1,7,0,5,1,0,2014,3,33.38665833,-94.09195,0,0,998,0,0,1
48,98,1,1,1,7,13,35,1,0,2014,3,32.26553056,-95.93626944,7,0,998,93,0,1
48,98,1,2,1,7,13,35,1,0,2014,3,32.26553056,-95.93626944,7,0,998,93,0,1
48,98,2,1,1,7,13,35,1,0,2014,3,32.26553056,-95.93626944,7,0,998,0,0,1
48,98,2,2,1,7,13,35,1,0,2014,3,32.26553056,-95.93626944,7,0,998,0,0,1
48,99,1,1,10,1,7,36,1,20,2014,4,28.54256944,-99.84655,0,1,998,0,0,1
48,100,1,1,10,1,20,5,1,0,2014,4,29.7887,-95.14201667,0,1,998,0,0,2
48,101,1,1,10,1,18,55,1,0,2014,4,29.85932778,-95.14816111,0,0,998,0,0,1
48,101,1,2,10,1,18,55,1,0,2014,4,29.85932778,-95.14816111,0,0,998,0,0,1
48,101,2,1,10,1,18,55,1,0,2014,4,29.85932778,-95.14816111,0,0,998,0,0,1
48,101,3,1,10,1,18,55,1,0,2014,4,29.85932778,-95.14816111,0,0,998,0,0,1
48,102,1,1,10,1,21,55,1,19,2014,4,26.34591111,-98.07628056,0,1,998,0,0,2
48,103,1,1,1,2,6,35,1,0,2014,5,29.59558333,-95.42697778,6,1,998,0,0,1
48,103,1,2,1,2,6,35,1,0,2014,5,29.59558333,-95.42697778,6,1,998,0,0,1
48,103,2,1,1,2,6,35,1,0,2014,5,29.59558333,-95.42697778,6,1,998,0,0,1
48,104,1,1,1,7,13,37,1,0,2014,3,31.91903889,-102.2916889,6,1,998,0,0,1
48,104,1,2,1,7,13,37,1,0,2014,3,31.91903889,-102.2916889,6,1,998,0,0,1
48,104,2,1,1,7,13,37,1,0,2014,3,31.91903889,-102.2916889,6,1,998,0,0,1
48,104,3,1,1,7,13,37,1,0,2014,3,31.91903889,-102.2916889,6,1,0,0,0,1
48,105,1,1,1,7,2,26,1,0,2014,3,30.55985,-97.68648889,0,0,998,99,0,1
48,106,1,1,1,8,2,15,1,0,2014,4,29.79203056,-95.74348889,0,0,998,0,0,1
48,107,1,1,1,8,15,40,1,0,2014,4,29.64172222,-95.24353056,7,0,998,0,0,1
48,107,2,1,1,8,15,40,1,0,2014,4,29.64172222,-95.24353056,7,0,998,0,0,1
48,108,1,1,1,8,8,5,1,0,2014,4,31.9772,-102.0401444,1,1,998,0,0,1
48,108,2,1,1,8,8,5,1,0,2014,4,31.9772,-102.0401444,1,1,998,0,0,1
48,108,3,1,1,8,8,5,1,0,2014,4,31.9772,-102.0401444,1,1,998,0,0,1
48,109,1,1,1,8,8,49,1,0,2014,4,31.08466667,-104.0663889,0,1,998,0,0,1
48,109,1,2,1,8,8,49,1,0,2014,4,31.08466667,-104.0663889,0,1,998,0,0,1
48,110,1,1,10,9,17,4,1,0,2014,5,30.15195,-97.67046111,6,0,998,0,0,1
48,110,1,2,10,9,17,4,1,0,2014,5,30.15195,-97.67046111,6,0,998,0,0,1
48,110,1,3,10,9,17,4,1,0,2014,5,30.15195,-97.67046111,6,0,998,0,0,1
48,110,1,4,10,9,17,4,1,0,2014,5,30.15195,-97.67046111,6,0,998,0,0,1
48,110,1,5,10,9,17,4,1,0,2014,5,30.15195,-97.67046111,6,0,998,0,0,1
48,110,2,1,10,9,17,4,1,0,2014,5,30.15195,-97.67046111,6,0,998,0,0,1
48,111,1,1,5,10,4,14,1,0,2014,6,34.24983056,-100.29395,0,0,998,93,1,2
48,112,1,1,10,10,3,45,1,0,2014,6,26.20628889,-98.08929722,0,1,87,0,0,1
48,112,1,2,10,10,3,45,1,0,2014,6,26.20628889,-98.08929722,0,1,87,0,0,1
48,112,1,3,10,10,3,45,1,0,2014,6,26.20628889,-98.08929722,0,1,87,0,0,1
48,113,1,1,1,10,18,29,1,0,2014,6,32.508675,-97.63946667,1,1,998,0,0,1
48,113,2,1,1,10,18,29,1,0,2014,6,32.508675,-97.63946667,1,1,998,0,0,1
48,114,1,1,2,10,18,21,1,0,2014,6,30.45813611,-95.49159167,6,0,998,93,0,2
48,114,1,2,2,10,18,21,1,0,2014,6,30.45813611,-95.49159167,6,0,998,93,0,2
48,114,1,3,2,10,18,21,1,0,2014,6,30.45813611,-95.49159167,6,0,998,93,0,2
48,114,2,1,2,10,18,21,1,0,2014,6,30.45813611,-95.49159167,6,0,998,0,0,2
48,115,1,1,1,10,22,55,1,0,2014,6,27.56248611,-99.47355556,6,0,998,0,0,1
48,115,1,2,1,10,22,55,1,0,2014,6,27.56248611,-99.47355556,6,0,998,0,0,1
